date_ref;period;IsProportional;store_id;target_volume;target_sales;avg_active_sales_person;nb_past_days,nb_remaining_days
12-07-2018;MTD;true;2;70;63871;19.0;12;19
12-07-2018;MTD;true;3;4;3484;20.0;12;19
12-07-2018;QTD;false;1;20;25000;2.0;12;19
12-07-2018;QTD;false;2;180;165000;2.0;12;19
12-07-2018;QTD;false;3;10;9000;1.0;12;19
12-07-2018;QTD;true;1;8;9677;2.0;12;19
12-07-2018;QTD;true;2;70;63871;2.0;12;19
12-07-2018;QTD;true;3;4;3484;1.0;12;19
12-07-2018;YTD;false;1;280;277000;2.0;192;19
12-07-2018;YTD;false;2;1050;918000;2.0;192;19
12-07-2018;YTD;false;3;120;132000;1.4285714285714286;192;19
12-07-2018;YTD;true;1;255;252747;2.0;192;19
12-07-2018;YTD;true;2;958;837622;2.0;192;19
12-07-2018;YTD;true;3;109;120442;1.4285714285714286;192;19
13-07-2018;MTD;false;1;20;25000;21.0;13;18
13-07-2018;MTD;false;2;180;165000;19.0;13;18
13-07-2018;MTD;false;3;10;9000;20.0;13;18
13-07-2018;MTD;true;1;8;10484;21.0;13;18
13-07-2018;MTD;true;2;75;69194;19.0;13;18
13-07-2018;MTD;true;3;4;3774;20.0;13;18
13-07-2018;QTD;false;1;20;25000;2.0;13;18
13-07-2018;QTD;false;2;180;165000;2.0;13;18
13-07-2018;QTD;false;3;10;9000;1.0;13;18
13-07-2018;QTD;true;1;8;10484;2.0;13;18
13-07-2018;QTD;true;2;75;69194;2.0;13;18
13-07-2018;QTD;true;3;4;3774;1.0;13;18
13-07-2018;YTD;false;1;280;277000;2.0;193;18
13-07-2018;YTD;false;2;1050;918000;2.0;193;18
13-07-2018;YTD;false;3;120;132000;1.4285714285714286;193;18
13-07-2018;YTD;true;1;257;254023;2.0;193;18
13-07-2018;YTD;true;2;963;841853;2.0;193;18
13-07-2018;YTD;true;3;110;121051;1.4285714285714286;193;18
14-07-2018;MTD;false;1;20;25000;21.0;14;17
14-07-2018;MTD;false;2;180;165000;19.0;14;17
14-07-2018;MTD;false;3;10;9000;20.0;14;17
14-07-2018;MTD;true;1;9;11290;21.0;14;17
14-07-2018;MTD;true;2;81;74516;19.0;14;17
14-07-2018;MTD;true;3;5;4065;20.0;14;17
14-07-2018;QTD;false;1;20;25000;2.0;14;17
14-07-2018;QTD;false;2;180;165000;2.0;14;17
14-07-2018;QTD;false;3;10;9000;1.0;14;17
14-07-2018;QTD;true;1;9;11290;2.0;14;17
14-07-2018;QTD;true;2;81;74516;2.0;14;17
14-07-2018;QTD;true;3;5;4065;1.0;14;17
14-07-2018;YTD;false;1;280;277000;2.0;194;17
14-07-2018;YTD;false;2;1050;918000;2.0;194;17
14-07-2018;YTD;false;3;120;132000;1.4285714285714286;194;17
14-07-2018;YTD;true;1;258;255300;2.0;194;17
14-07-2018;YTD;true;2;968;846083;2.0;194;17
14-07-2018;YTD;true;3;111;121659;1.4285714285714286;194;17
15-07-2018;MTD;false;1;20;25000;21.0;15;16
15-07-2018;MTD;false;2;180;165000;19.0;15;16
15-07-2018;MTD;false;3;10;9000;20.0;15;16
15-07-2018;MTD;true;1;10;12097;21.0;15;16
15-07-2018;MTD;true;2;87;79839;19.0;15;16
15-07-2018;MTD;true;3;5;4355;20.0;15;16
15-07-2018;QTD;false;1;20;25000;2.0;15;16
15-07-2018;QTD;false;2;180;165000;2.0;15;16
15-07-2018;QTD;false;3;10;9000;1.0;15;16
15-07-2018;QTD;true;1;10;12097;2.0;15;16
15-07-2018;QTD;true;2;87;79839;2.0;15;16
15-07-2018;QTD;true;3;5;4355;1.0;15;16
15-07-2018;YTD;false;1;280;277000;2.0;195;16
15-07-2018;YTD;false;2;1050;918000;2.0;195;16
15-07-2018;YTD;false;3;120;132000;1.4285714285714286;195;16
15-07-2018;YTD;true;1;259;256576;2.0;195;16
15-07-2018;YTD;true;2;973;850313;2.0;195;16
15-07-2018;YTD;true;3;111;122267;1.4285714285714286;195;16
16-07-2018;MTD;false;1;20;25000;21.0;16;15
16-07-2018;MTD;false;2;180;165000;19.0;16;15
16-07-2018;MTD;false;3;10;9000;20.0;16;15
16-07-2018;MTD;true;1;10;12903;21.0;16;15
16-07-2018;MTD;true;2;93;85161;19.0;16;15
16-07-2018;MTD;true;3;5;4645;20.0;16;15
16-07-2018;QTD;false;1;20;25000;2.0;16;15
16-07-2018;QTD;false;2;180;165000;2.0;16;15
16-07-2018;QTD;false;3;10;9000;1.0;16;15
16-07-2018;QTD;true;1;10;12903;2.0;16;15
16-07-2018;QTD;true;2;93;85161;2.0;16;15
16-07-2018;QTD;true;3;5;4645;1.0;16;15
16-07-2018;YTD;false;1;280;277000;2.0;196;15
16-07-2018;YTD;false;2;1050;918000;2.0;196;15
16-07-2018;YTD;false;3;120;132000;1.4285714285714286;196;15
16-07-2018;YTD;true;1;261;257853;2.0;196;15
16-07-2018;YTD;true;2;977;854544;2.0;196;15
16-07-2018;YTD;true;3;112;122876;1.4285714285714286;196;15
17-07-2018;MTD;false;1;20;25000;21.0;17;14
17-07-2018;MTD;false;2;180;165000;19.0;17;14
17-07-2018;MTD;false;3;10;9000;20.0;17;14
17-07-2018;MTD;true;1;11;13710;21.0;17;14
17-07-2018;MTD;true;2;99;90484;19.0;17;14
17-07-2018;MTD;true;3;5;4935;20.0;17;14
17-07-2018;QTD;false;1;20;25000;2.0;17;14
17-07-2018;QTD;false;2;180;165000;2.0;17;14
17-07-2018;QTD;false;3;10;9000;1.0;17;14
17-07-2018;QTD;true;1;11;13710;2.0;17;14
17-07-2018;QTD;true;2;99;90484;2.0;17;14
17-07-2018;QTD;true;3;5;4935;1.0;17;14
17-07-2018;YTD;false;1;280;277000;2.0;197;14
17-07-2018;YTD;false;2;1050;918000;2.0;197;14
17-07-2018;YTD;false;3;120;132000;1.4285714285714286;197;14
17-07-2018;YTD;true;1;262;259129;2.0;197;14
17-07-2018;YTD;true;2;982;858774;2.0;197;14
17-07-2018;YTD;true;3;112;123484;1.4285714285714286;197;14
18-07-2018;MTD;false;1;20;25000;21.0;18;13
18-07-2018;MTD;false;2;180;165000;19.0;18;13
18-07-2018;MTD;false;3;10;9000;20.0;18;13
18-07-2018;MTD;true;1;12;14516;21.0;18;13
18-07-2018;MTD;true;2;105;95806;19.0;18;13
18-07-2018;MTD;true;3;6;5226;20.0;18;13
18-07-2018;QTD;false;1;20;25000;2.0;18;13
18-07-2018;QTD;false;2;180;165000;2.0;18;13
18-07-2018;QTD;false;3;10;9000;1.0;18;13
18-07-2018;QTD;true;1;12;14516;2.0;18;13
18-07-2018;QTD;true;2;105;95806;2.0;18;13
18-07-2018;QTD;true;3;6;5226;1.0;18;13
18-07-2018;YTD;false;1;280;277000;2.0;198;13
18-07-2018;YTD;false;2;1050;918000;2.0;198;13
18-07-2018;YTD;false;3;120;132000;1.4285714285714286;198;13
18-07-2018;YTD;true;1;263;260406;2.0;198;13
18-07-2018;YTD;true;2;987;863005;2.0;198;13
18-07-2018;YTD;true;3;113;124092;1.4285714285714286;198;13
19-07-2018;MTD;false;1;20;25000;21.0;19;12
19-07-2018;MTD;false;2;180;165000;19.0;19;12
19-07-2018;MTD;false;3;10;9000;20.0;19;12
19-07-2018;MTD;true;1;12;15323;21.0;19;12
19-07-2018;MTD;true;2;110;101129;19.0;19;12
19-07-2018;MTD;true;3;6;5516;20.0;19;12
19-07-2018;QTD;false;1;20;25000;2.0;19;12
19-07-2018;QTD;false;2;180;165000;2.0;19;12
19-07-2018;QTD;false;3;10;9000;1.0;19;12
19-07-2018;QTD;true;1;12;15323;2.0;19;12
19-07-2018;QTD;true;2;110;101129;2.0;19;12
19-07-2018;QTD;true;3;6;5516;1.0;19;12
19-07-2018;YTD;false;1;280;277000;2.0;199;12
19-07-2018;YTD;false;2;1050;918000;2.0;199;12
19-07-2018;YTD;false;3;120;132000;1.4285714285714286;199;12
19-07-2018;YTD;true;1;265;261682;2.0;199;12
19-07-2018;YTD;true;2;992;867235;2.0;199;12
19-07-2018;YTD;true;3;113;124700;1.4285714285714286;199;12
20-07-2018;MTD;false;1;20;25000;21.0;20;11
20-07-2018;MTD;false;2;180;165000;19.0;20;11
20-07-2018;MTD;false;3;10;9000;20.0;20;11
20-07-2018;MTD;true;1;13;16129;21.0;20;11
20-07-2018;MTD;true;2;116;106452;19.0;20;11
20-07-2018;MTD;true;3;6;5806;20.0;20;11
20-07-2018;QTD;false;1;20;25000;2.0;20;11
20-07-2018;QTD;false;2;180;165000;2.0;20;11
20-07-2018;QTD;false;3;10;9000;1.0;20;11
20-07-2018;QTD;true;1;13;16129;2.0;20;11
20-07-2018;QTD;true;2;116;106452;2.0;20;11
20-07-2018;QTD;true;3;6;5806;1.0;20;11
20-07-2018;YTD;false;1;280;277000;2.0;200;11
20-07-2018;YTD;false;2;1050;918000;2.0;200;11
20-07-2018;YTD;false;3;120;132000;1.4285714285714286;200;11
20-07-2018;YTD;true;1;266;262959;2.0;200;11
20-07-2018;YTD;true;2;997;871465;2.0;200;11
20-07-2018;YTD;true;3;114;125309;1.4285714285714286;200;11
21-07-2018;MTD;false;1;20;25000;21.0;21;10
21-07-2018;MTD;false;2;180;165000;19.0;21;10
21-07-2018;MTD;false;3;10;9000;20.0;21;10
21-07-2018;MTD;true;1;14;16935;21.0;21;10
21-07-2018;MTD;true;2;122;111774;19.0;21;10
21-07-2018;MTD;true;3;7;6097;20.0;21;10
21-07-2018;QTD;false;1;20;25000;2.0;21;10
21-07-2018;QTD;false;2;180;165000;2.0;21;10
21-07-2018;QTD;false;3;10;9000;1.0;21;10
21-07-2018;QTD;true;1;14;16935;2.0;21;10
21-07-2018;QTD;true;2;122;111774;2.0;21;10
21-07-2018;QTD;true;3;7;6097;1.0;21;10
21-07-2018;YTD;false;1;280;277000;2.0;201;10
21-07-2018;YTD;false;2;1050;918000;2.0;201;10
21-07-2018;YTD;false;3;120;132000;1.4285714285714286;201;10
21-07-2018;YTD;true;1;267;264235;2.0;201;10
21-07-2018;YTD;true;2;1002;875696;2.0;201;10
21-07-2018;YTD;true;3;114;125917;1.4285714285714286;201;10
22-07-2018;MTD;false;1;20;25000;21.0;22;9
22-07-2018;MTD;false;2;180;165000;19.0;22;9
22-07-2018;MTD;false;3;10;9000;20.0;22;9
22-07-2018;MTD;true;1;14;17742;21.0;22;9
22-07-2018;MTD;true;2;128;117097;19.0;22;9
22-07-2018;MTD;true;3;7;6387;20.0;22;9
22-07-2018;QTD;false;1;20;25000;2.0;22;9
22-07-2018;QTD;false;2;180;165000;2.0;22;9
22-07-2018;QTD;false;3;10;9000;1.0;22;9
22-07-2018;QTD;true;1;14;17742;2.0;22;9
22-07-2018;QTD;true;2;128;117097;2.0;22;9
22-07-2018;QTD;true;3;7;6387;1.0;22;9
22-07-2018;YTD;false;1;280;277000;2.0;202;9
22-07-2018;YTD;false;2;1050;918000;2.0;202;9
22-07-2018;YTD;false;3;120;132000;1.4285714285714286;202;9
22-07-2018;YTD;true;1;268;265512;2.0;202;9
22-07-2018;YTD;true;2;1006;879926;2.0;202;9
22-07-2018;YTD;true;3;115;126525;1.4285714285714286;202;9
23-07-2018;MTD;false;1;20;25000;21.0;23;8
23-07-2018;MTD;false;2;180;165000;19.0;23;8
23-07-2018;MTD;false;3;10;9000;20.0;23;8
23-07-2018;MTD;true;1;15;18548;21.0;23;8
23-07-2018;MTD;true;2;134;122419;19.0;23;8
23-07-2018;MTD;true;3;7;6677;20.0;23;8
23-07-2018;QTD;false;1;20;25000;2.0;23;8
23-07-2018;QTD;false;2;180;165000;2.0;23;8
23-07-2018;QTD;false;3;10;9000;1.0;23;8
23-07-2018;QTD;true;1;15;18548;2.0;23;8
23-07-2018;QTD;true;2;134;122419;2.0;23;8
23-07-2018;QTD;true;3;7;6677;1.0;23;8
23-07-2018;YTD;false;1;280;277000;2.0;203;8
23-07-2018;YTD;false;2;1050;918000;2.0;203;8
23-07-2018;YTD;false;3;120;132000;1.4285714285714286;203;8
23-07-2018;YTD;true;1;270;266788;2.0;203;8
23-07-2018;YTD;true;2;1011;884157;2.0;203;8
23-07-2018;YTD;true;3;116;127134;1.4285714285714286;203;8
24-07-2018;MTD;false;1;20;25000;21.0;24;7
24-07-2018;MTD;false;2;180;165000;19.0;24;7
24-07-2018;MTD;false;3;10;9000;20.0;24;7
24-07-2018;MTD;true;1;15;19355;21.0;24;7
24-07-2018;MTD;true;2;139;127742;19.0;24;7
24-07-2018;MTD;true;3;8;6968;20.0;24;7
24-07-2018;QTD;false;1;20;25000;2.0;24;7
24-07-2018;QTD;false;2;180;165000;2.0;24;7
24-07-2018;QTD;false;3;10;9000;1.0;24;7
24-07-2018;QTD;true;1;15;19355;2.0;24;7
24-07-2018;QTD;true;2;139;127742;2.0;24;7
24-07-2018;QTD;true;3;8;6968;1.0;24;7
24-07-2018;YTD;false;1;280;277000;2.0;204;7
24-07-2018;YTD;false;2;1050;918000;2.0;204;7
24-07-2018;YTD;false;3;120;132000;1.4285714285714286;204;7
24-07-2018;YTD;true;1;271;268065;2.0;204;7
24-07-2018;YTD;true;2;1016;888387;2.0;204;7
24-07-2018;YTD;true;3;116;127742;1.4285714285714286;204;7
25-07-2018;MTD;false;1;20;25000;21.0;25;6
25-07-2018;MTD;false;2;180;165000;19.0;25;6
25-07-2018;MTD;false;3;10;9000;20.0;25;6
25-07-2018;MTD;true;1;16;20161;21.0;25;6
25-07-2018;MTD;true;2;145;133065;19.0;25;6
25-07-2018;MTD;true;3;8;7258;20.0;25;6
25-07-2018;QTD;false;1;20;25000;2.0;25;6
25-07-2018;QTD;false;2;180;165000;2.0;25;6
25-07-2018;QTD;false;3;10;9000;1.0;25;6
25-07-2018;QTD;true;1;16;20161;2.0;25;6
25-07-2018;QTD;true;2;145;133065;2.0;25;6
25-07-2018;QTD;true;3;8;7258;1.0;25;6
25-07-2018;YTD;false;1;280;277000;2.0;205;6
25-07-2018;YTD;false;2;1050;918000;2.0;205;6
25-07-2018;YTD;false;3;120;132000;1.4285714285714286;205;6
25-07-2018;YTD;true;1;272;269341;2.0;205;6
25-07-2018;YTD;true;2;1021;892618;2.0;205;6
25-07-2018;YTD;true;3;117;128350;1.4285714285714286;205;6
26-07-2018;MTD;false;1;20;25000;21.0;26;5
26-07-2018;MTD;false;2;180;165000;19.0;26;5
26-07-2018;MTD;false;3;10;9000;20.0;26;5
26-07-2018;MTD;true;1;17;20968;21.0;26;5
26-07-2018;MTD;true;2;151;138387;19.0;26;5
26-07-2018;MTD;true;3;8;7548;20.0;26;5
26-07-2018;QTD;false;1;20;25000;2.0;26;5
26-07-2018;QTD;false;2;180;165000;2.0;26;5
26-07-2018;QTD;false;3;10;9000;1.0;26;5
26-07-2018;QTD;true;1;17;20968;2.0;26;5
26-07-2018;QTD;true;2;151;138387;2.0;26;5
26-07-2018;QTD;true;3;8;7548;1.0;26;5
26-07-2018;YTD;false;1;280;277000;2.0;206;5
26-07-2018;YTD;false;2;1050;918000;2.0;206;5
26-07-2018;YTD;false;3;120;132000;1.4285714285714286;206;5
26-07-2018;YTD;true;1;274;270618;2.0;206;5
26-07-2018;YTD;true;2;1026;896848;2.0;206;5
26-07-2018;YTD;true;3;117;128959;1.4285714285714286;206;5
27-07-2018;MTD;false;1;20;25000;21.0;27;4
27-07-2018;MTD;false;2;180;165000;19.0;27;4
27-07-2018;MTD;false;3;10;9000;20.0;27;4
27-07-2018;MTD;true;1;17;21774;21.0;27;4
27-07-2018;MTD;true;2;157;143710;19.0;27;4
27-07-2018;MTD;true;3;9;7839;20.0;27;4
27-07-2018;QTD;false;1;20;25000;2.0;27;4
27-07-2018;QTD;false;2;180;165000;2.0;27;4
27-07-2018;QTD;false;3;10;9000;1.0;27;4
27-07-2018;QTD;true;1;17;21774;2.0;27;4
27-07-2018;QTD;true;2;157;143710;2.0;27;4
27-07-2018;QTD;true;3;9;7839;1.0;27;4
27-07-2018;YTD;false;1;280;277000;2.0;207;4
27-07-2018;YTD;false;2;1050;918000;2.0;207;4
27-07-2018;YTD;false;3;120;132000;1.4285714285714286;207;4
27-07-2018;YTD;true;1;275;271894;2.0;207;4
27-07-2018;YTD;true;2;1031;901078;2.0;207;4
27-07-2018;YTD;true;3;118;129567;1.4285714285714286;207;4
28-07-2018;MTD;false;1;20;25000;21.0;28;3
28-07-2018;MTD;false;2;180;165000;19.0;28;3
28-07-2018;MTD;false;3;10;9000;20.0;28;3
28-07-2018;MTD;true;1;18;22581;21.0;28;3
28-07-2018;MTD;true;2;163;149032;19.0;28;3
28-07-2018;MTD;true;3;9;8129;20.0;28;3
28-07-2018;QTD;false;1;20;25000;2.0;28;3
28-07-2018;QTD;false;2;180;165000;2.0;28;3
28-07-2018;QTD;false;3;10;9000;1.0;28;3
28-07-2018;QTD;true;1;18;22581;2.0;28;3
28-07-2018;QTD;true;2;163;149032;2.0;28;3
28-07-2018;QTD;true;3;9;8129;1.0;28;3
28-07-2018;YTD;false;1;280;277000;2.0;208;3
28-07-2018;YTD;false;2;1050;918000;2.0;208;3
28-07-2018;YTD;false;3;120;132000;1.4285714285714286;208;3
28-07-2018;YTD;true;1;276;273171;2.0;208;3
28-07-2018;YTD;true;2;1035;905309;2.0;208;3
28-07-2018;YTD;true;3;118;130175;1.4285714285714286;208;3
29-07-2018;MTD;false;1;20;25000;21.0;29;2
29-07-2018;MTD;false;2;180;165000;19.0;29;2
29-07-2018;MTD;false;3;10;9000;20.0;29;2
29-07-2018;MTD;true;1;19;23387;21.0;29;2
29-07-2018;MTD;true;2;168;154355;19.0;29;2
29-07-2018;MTD;true;3;9;8419;20.0;29;2
29-07-2018;QTD;false;1;20;25000;2.0;29;2
29-07-2018;QTD;false;2;180;165000;2.0;29;2
29-07-2018;QTD;false;3;10;9000;1.0;29;2
29-07-2018;QTD;true;1;19;23387;2.0;29;2
29-07-2018;QTD;true;2;168;154355;2.0;29;2
29-07-2018;QTD;true;3;9;8419;1.0;29;2
29-07-2018;YTD;false;1;280;277000;2.0;209;2
29-07-2018;YTD;false;2;1050;918000;2.0;209;2
29-07-2018;YTD;false;3;120;132000;1.4285714285714286;209;2
29-07-2018;YTD;true;1;277;274447;2.0;209;2
29-07-2018;YTD;true;2;1040;909539;2.0;209;2
29-07-2018;YTD;true;3;119;130783;1.4285714285714286;209;2
30-07-2018;MTD;false;1;20;25000;21.0;30;1
30-07-2018;MTD;false;2;180;165000;19.0;30;1
30-07-2018;MTD;false;3;10;9000;20.0;30;1
30-07-2018;MTD;true;1;19;24194;21.0;30;1
30-07-2018;MTD;true;2;174;159677;19.0;30;1
30-07-2018;MTD;true;3;10;8710;20.0;30;1
30-07-2018;QTD;false;1;20;25000;2.0;30;1
30-07-2018;QTD;false;2;180;165000;2.0;30;1
30-07-2018;QTD;false;3;10;9000;1.0;30;1
30-07-2018;QTD;true;1;19;24194;2.0;30;1
30-07-2018;QTD;true;2;174;159677;2.0;30;1
30-07-2018;QTD;true;3;10;8710;1.0;30;1
30-07-2018;YTD;false;1;280;277000;2.0;210;1
30-07-2018;YTD;false;2;1050;918000;2.0;210;1
30-07-2018;YTD;false;3;120;132000;1.4285714285714286;210;1
30-07-2018;YTD;true;1;279;275724;2.0;210;1
30-07-2018;YTD;true;2;1045;913770;2.0;210;1
30-07-2018;YTD;true;3;119;131392;1.4285714285714286;210;1
31-07-2018;MTD;false;1;20;25000;21.0;31;0
31-07-2018;MTD;false;2;180;165000;19.0;31;0
31-07-2018;MTD;false;3;10;9000;20.0;31;0
31-07-2018;MTD;true;1;20;25000;21.0;31;0
31-07-2018;MTD;true;2;180;165000;19.0;31;0
31-07-2018;MTD;true;3;10;9000;20.0;31;0
31-07-2018;QTD;false;1;20;25000;2.0;31;0
31-07-2018;QTD;false;2;180;165000;2.0;31;0
31-07-2018;QTD;false;3;10;9000;1.0;31;0
31-07-2018;QTD;true;1;20;25000;2.0;31;0
31-07-2018;QTD;true;2;180;165000;2.0;31;0
31-07-2018;QTD;true;3;10;9000;1.0;31;0
31-07-2018;YTD;false;1;280;277000;2.0;211;0
31-07-2018;YTD;false;2;1050;918000;2.0;211;0
31-07-2018;YTD;false;3;120;132000;1.4285714285714286;211;0
31-07-2018;YTD;true;1;280;277000;2.0;211;0
31-07-2018;YTD;true;2;1050;918000;2.0;211;0
31-07-2018;YTD;true;3;120;132000;1.4285714285714286;211;0
01-08-2018;MTD;false;1;50;49000;24.0;1;30
01-08-2018;MTD;false;2;160;146000;22.0;1;30
01-08-2018;MTD;false;3;50;39000;23.0;1;30
01-08-2018;MTD;true;1;2;1581;24.0;1;30
01-08-2018;MTD;true;2;5;4710;22.0;1;30
01-08-2018;MTD;true;3;2;1258;23.0;1;30
01-08-2018;QTD;false;1;70;74000;2.0;32;30
01-08-2018;QTD;false;2;340;311000;2.0;32;30
01-08-2018;QTD;false;3;60;48000;1.5;32;30
01-08-2018;QTD;true;1;36;38194;2.0;32;30
01-08-2018;QTD;true;2;175;160516;2.0;32;30
01-08-2018;QTD;true;3;31;24774;1.5;32;30
01-08-2018;YTD;false;1;330;326000;2.0;212;30
01-08-2018;YTD;false;2;1210;1064000;2.0;212;30
01-08-2018;YTD;false;3;170;171000;1.5;212;30
01-08-2018;YTD;true;1;290;286565;2.0;212;30
01-08-2018;YTD;true;2;1064;935290;2.0;212;30
01-08-2018;YTD;true;3;149;150315;1.5;212;30
02-08-2018;MTD;false;1;50;49000;24.0;2;29
02-08-2018;MTD;false;2;160;146000;22.0;2;29
02-08-2018;MTD;false;3;50;39000;23.0;2;29
02-08-2018;MTD;true;1;3;3161;24.0;2;29
02-08-2018;MTD;true;2;10;9419;22.0;2;29
02-08-2018;MTD;true;3;3;2516;23.0;2;29
02-08-2018;QTD;false;1;70;74000;2.0;33;29
02-08-2018;QTD;false;2;340;311000;2.0;33;29
02-08-2018;QTD;false;3;60;48000;1.5;33;29
02-08-2018;QTD;true;1;37;39387;2.0;33;29
02-08-2018;QTD;true;2;181;165532;2.0;33;29
02-08-2018;QTD;true;3;32;25548;1.5;33;29
02-08-2018;YTD;false;1;330;326000;2.0;213;29
02-08-2018;YTD;false;2;1210;1064000;2.0;213;29
02-08-2018;YTD;false;3;170;171000;1.5;213;29
02-08-2018;YTD;true;1;291;287879;2.0;213;29
02-08-2018;YTD;true;2;1069;939581;2.0;213;29
02-08-2018;YTD;true;3;150;151004;1.5;213;29
03-08-2018;MTD;false;1;50;49000;24.0;3;28
03-08-2018;MTD;false;2;160;146000;22.0;3;28
03-08-2018;MTD;false;3;50;39000;23.0;3;28
03-08-2018;MTD;true;1;5;4742;24.0;3;28
03-08-2018;MTD;true;2;15;14129;22.0;3;28
03-08-2018;MTD;true;3;5;3774;23.0;3;28
03-08-2018;QTD;false;1;70;74000;2.0;34;28
03-08-2018;QTD;false;2;340;311000;2.0;34;28
03-08-2018;QTD;false;3;60;48000;1.5;34;28
03-08-2018;QTD;true;1;38;40581;2.0;34;28
03-08-2018;QTD;true;2;186;170548;2.0;34;28
03-08-2018;QTD;true;3;33;26323;1.5;34;28
03-08-2018;YTD;false;1;330;326000;2.0;214;28
03-08-2018;YTD;false;2;1210;1064000;2.0;214;28
03-08-2018;YTD;false;3;170;171000;1.5;214;28
03-08-2018;YTD;true;1;293;289194;2.0;214;28
03-08-2018;YTD;true;2;1073;943871;2.0;214;28
03-08-2018;YTD;true;3;151;151694;1.5;214;28
04-08-2018;MTD;false;1;50;49000;24.0;4;27
04-08-2018;MTD;false;2;160;146000;22.0;4;27
04-08-2018;MTD;false;3;50;39000;23.0;4;27
04-08-2018;MTD;true;1;6;6323;24.0;4;27
04-08-2018;MTD;true;2;21;18839;22.0;4;27
04-08-2018;MTD;true;3;6;5032;23.0;4;27
04-08-2018;QTD;false;1;70;74000;2.0;35;27
04-08-2018;QTD;false;2;340;311000;2.0;35;27
04-08-2018;QTD;false;3;60;48000;1.5;35;27
04-08-2018;QTD;true;1;40;41774;2.0;35;27
04-08-2018;QTD;true;2;192;175565;2.0;35;27
04-08-2018;QTD;true;3;34;27097;1.5;35;27
04-08-2018;YTD;false;1;330;326000;2.0;215;27
04-08-2018;YTD;false;2;1210;1064000;2.0;215;27
04-08-2018;YTD;false;3;170;171000;1.5;215;27
04-08-2018;YTD;true;1;294;290508;2.0;215;27
04-08-2018;YTD;true;2;1078;948161;2.0;215;27
04-08-2018;YTD;true;3;151;152383;1.5;215;27
05-08-2018;MTD;false;1;50;49000;24.0;5;26
05-08-2018;MTD;false;2;160;146000;22.0;5;26
05-08-2018;MTD;false;3;50;39000;23.0;5;26
05-08-2018;MTD;true;1;8;7903;24.0;5;26
05-08-2018;MTD;true;2;26;23548;22.0;5;26
05-08-2018;MTD;true;3;8;6290;23.0;5;26
05-08-2018;QTD;false;1;70;74000;2.0;36;26
05-08-2018;QTD;false;2;340;311000;2.0;36;26
05-08-2018;QTD;false;3;60;48000;1.5;36;26
05-08-2018;QTD;true;1;41;42968;2.0;36;26
05-08-2018;QTD;true;2;197;180581;2.0;36;26
05-08-2018;QTD;true;3;35;27871;1.5;36;26
05-08-2018;YTD;false;1;330;326000;2.0;216;26
05-08-2018;YTD;false;2;1210;1064000;2.0;216;26
05-08-2018;YTD;false;3;170;171000;1.5;216;26
05-08-2018;YTD;true;1;295;291823;2.0;216;26
05-08-2018;YTD;true;2;1083;952452;2.0;216;26
05-08-2018;YTD;true;3;152;153073;1.5;216;26
06-08-2018;MTD;false;1;50;49000;24.0;6;25
06-08-2018;MTD;false;2;160;146000;22.0;6;25
06-08-2018;MTD;false;3;50;39000;23.0;6;25
06-08-2018;MTD;true;1;10;9484;24.0;6;25
06-08-2018;MTD;true;2;31;28258;22.0;6;25
06-08-2018;MTD;true;3;10;7548;23.0;6;25
06-08-2018;QTD;false;1;70;74000;2.0;37;25
06-08-2018;QTD;false;2;340;311000;2.0;37;25
06-08-2018;QTD;false;3;60;48000;1.5;37;25
06-08-2018;QTD;true;1;42;44161;2.0;37;25
06-08-2018;QTD;true;2;203;185597;2.0;37;25
06-08-2018;QTD;true;3;36;28645;1.5;37;25
06-08-2018;YTD;false;1;330;326000;2.0;217;25
06-08-2018;YTD;false;2;1210;1064000;2.0;217;25
06-08-2018;YTD;false;3;170;171000;1.5;217;25
06-08-2018;YTD;true;1;297;293137;2.0;217;25
06-08-2018;YTD;true;2;1088;956742;2.0;217;25
06-08-2018;YTD;true;3;153;153762;1.5;217;25
07-08-2018;MTD;false;1;50;49000;24.0;7;24
07-08-2018;MTD;false;2;160;146000;22.0;7;24
07-08-2018;MTD;false;3;50;39000;23.0;7;24
07-08-2018;MTD;true;1;11;11065;24.0;7;24
07-08-2018;MTD;true;2;36;32968;22.0;7;24
07-08-2018;MTD;true;3;11;8806;23.0;7;24
07-08-2018;QTD;false;1;70;74000;2.0;38;24
07-08-2018;QTD;false;2;340;311000;2.0;38;24
07-08-2018;QTD;false;3;60;48000;1.5;38;24
07-08-2018;QTD;true;1;43;45355;2.0;38;24
07-08-2018;QTD;true;2;208;190613;2.0;38;24
07-08-2018;QTD;true;3;37;29419;1.5;38;24
07-08-2018;YTD;false;1;330;326000;2.0;218;24
07-08-2018;YTD;false;2;1210;1064000;2.0;218;24
07-08-2018;YTD;false;3;170;171000;1.5;218;24
07-08-2018;YTD;true;1;298;294452;2.0;218;24
07-08-2018;YTD;true;2;1093;961032;2.0;218;24
07-08-2018;YTD;true;3;154;154452;1.5;218;24
08-08-2018;MTD;false;1;50;49000;24.0;8;23
08-08-2018;MTD;false;2;160;146000;22.0;8;23
08-08-2018;MTD;false;3;50;39000;23.0;8;23
08-08-2018;MTD;true;1;13;12645;24.0;8;23
08-08-2018;MTD;true;2;41;37677;22.0;8;23
08-08-2018;MTD;true;3;13;10065;23.0;8;23
08-08-2018;QTD;false;1;70;74000;2.0;39;23
