date_ref;period;store_id;nb_deliveries;avg_delivery_time;nb_late_deliveries
01-12-2018;YTD;1;115;2.0434782608695654;37
01-12-2018;YTD;2;393;1.9872773536895674;123
01-12-2018;YTD;3;53;1.9245283018867925;13
02-12-2018;QTD;1;28;2.142857142857143;12
02-12-2018;QTD;2;68;1.911764705882353;23
02-12-2018;QTD;3;10;1.9;4
02-12-2018;YTD;1;115;2.0434782608695654;37
02-12-2018;YTD;2;393;1.9872773536895674;123
02-12-2018;YTD;3;53;1.9245283018867925;13
03-12-2018;MTD;1;1;3.0;1
03-12-2018;QTD;1;29;2.1724137931034484;13
03-12-2018;QTD;2;68;1.911764705882353;23
03-12-2018;QTD;3;10;1.9;4
03-12-2018;YTD;1;116;2.0517241379310347;38
03-12-2018;YTD;2;393;1.9872773536895674;123
03-12-2018;YTD;3;53;1.9245283018867925;13
04-12-2018;MTD;1;1;3.0;1
04-12-2018;MTD;2;4;1.5;1
04-12-2018;QTD;1;29;2.1724137931034484;13
04-12-2018;QTD;2;72;1.8888888888888888;24
04-12-2018;QTD;3;10;1.9;4
04-12-2018;YTD;1;116;2.0517241379310347;38
04-12-2018;YTD;2;397;1.9823677581863979;124
04-12-2018;YTD;3;53;1.9245283018867925;13
05-12-2018;MTD;1;1;3.0;1
05-12-2018;MTD;2;4;1.5;1
05-12-2018;QTD;1;29;2.1724137931034484;13
05-12-2018;QTD;2;72;1.8888888888888888;24
05-12-2018;QTD;3;10;1.9;4
05-12-2018;YTD;1;116;2.0517241379310347;38
05-12-2018;YTD;2;397;1.9823677581863979;124
05-12-2018;YTD;3;53;1.9245283018867925;13
06-12-2018;MTD;1;2;2.5;1
06-12-2018;MTD;2;9;1.5555555555555556;1
06-12-2018;QTD;1;30;2.1666666666666665;13
06-12-2018;QTD;2;77;1.87012987012987;24
06-12-2018;QTD;3;10;1.9;4
06-12-2018;YTD;1;117;2.051282051282051;38
06-12-2018;YTD;2;402;1.9776119402985075;124
06-12-2018;YTD;3;53;1.9245283018867925;13
07-12-2018;MTD;1;2;2.5;1
07-12-2018;MTD;2;9;1.5555555555555556;1
07-12-2018;MTD;3;2;1.0;0
07-12-2018;QTD;1;30;2.1666666666666665;13
07-12-2018;QTD;2;77;1.87012987012987;24
07-12-2018;QTD;3;12;1.75;4
07-12-2018;YTD;1;117;2.051282051282051;38
07-12-2018;YTD;2;402;1.9776119402985075;124
07-12-2018;YTD;3;55;1.8909090909090909;13
08-12-2018;MTD;1;4;2.25;2
08-12-2018;MTD;2;10;1.6;2
08-12-2018;MTD;3;2;1.0;0
08-12-2018;QTD;1;32;2.15625;14
08-12-2018;QTD;2;78;1.8717948717948718;25
08-12-2018;QTD;3;12;1.75;4
08-12-2018;YTD;1;119;2.0504201680672267;39
08-12-2018;YTD;2;403;1.977667493796526;125
08-12-2018;YTD;3;55;1.8909090909090909;13
09-12-2018;MTD;1;4;2.25;2
09-12-2018;MTD;2;15;1.6666666666666667;4
09-12-2018;MTD;3;2;1.0;0
09-12-2018;QTD;1;32;2.15625;14
09-12-2018;QTD;2;83;1.8674698795180722;27
09-12-2018;QTD;3;12;1.75;4
09-12-2018;YTD;1;119;2.0504201680672267;39
09-12-2018;YTD;2;408;1.9754901960784315;127
09-12-2018;YTD;3;55;1.8909090909090909;13
10-12-2018;MTD;1;4;2.25;2
10-12-2018;MTD;2;17;1.7058823529411764;5
10-12-2018;MTD;3;2;1.0;0
10-12-2018;QTD;1;32;2.15625;14
10-12-2018;QTD;2;85;1.8705882352941177;28
10-12-2018;QTD;3;12;1.75;4
10-12-2018;YTD;1;119;2.0504201680672267;39
10-12-2018;YTD;2;410;1.975609756097561;128
10-12-2018;YTD;3;55;1.8909090909090909;13
11-12-2018;MTD;1;4;2.25;2
11-12-2018;MTD;2;19;1.736842105263158;6
11-12-2018;MTD;3;2;1.0;0
11-12-2018;QTD;1;32;2.15625;14
11-12-2018;QTD;2;87;1.8735632183908046;29
11-12-2018;QTD;3;12;1.75;4
11-12-2018;YTD;1;119;2.0504201680672267;39
11-12-2018;YTD;2;412;1.9757281553398058;129
11-12-2018;YTD;3;55;1.8909090909090909;13
12-12-2018;MTD;1;5;2.2;2
12-12-2018;MTD;2;20;1.75;7
12-12-2018;MTD;3;2;1.0;0
12-12-2018;QTD;1;33;2.1515151515151514;14
12-12-2018;QTD;2;88;1.875;30
12-12-2018;QTD;3;12;1.75;4
12-12-2018;YTD;1;120;2.05;39
12-12-2018;YTD;2;413;1.9757869249394673;130
12-12-2018;YTD;3;55;1.8909090909090909;13
13-12-2018;MTD;1;5;2.2;2
13-12-2018;MTD;2;21;1.7142857142857142;7
13-12-2018;MTD;3;2;1.0;0
13-12-2018;QTD;1;33;2.1515151515151514;14
13-12-2018;QTD;2;89;1.8651685393258426;30
13-12-2018;QTD;3;12;1.75;4
13-12-2018;YTD;1;120;2.05;39
13-12-2018;YTD;2;414;1.9734299516908214;130
13-12-2018;YTD;3;55;1.8909090909090909;13
14-12-2018;MTD;1;5;2.2;2
14-12-2018;MTD;2;21;1.7142857142857142;7
14-12-2018;MTD;3;2;1.0;0
14-12-2018;QTD;1;33;2.1515151515151514;14
14-12-2018;QTD;2;89;1.8651685393258426;30
14-12-2018;QTD;3;12;1.75;4
14-12-2018;YTD;1;120;2.05;39
14-12-2018;YTD;2;414;1.9734299516908214;130
14-12-2018;YTD;3;55;1.8909090909090909;13
15-12-2018;MTD;1;5;2.2;2
15-12-2018;MTD;2;22;1.7727272727272727;8
15-12-2018;MTD;3;2;1.0;0
15-12-2018;QTD;1;33;2.1515151515151514;14
15-12-2018;QTD;2;90;1.8777777777777778;31
15-12-2018;QTD;3;12;1.75;4
15-12-2018;YTD;1;120;2.05;39
15-12-2018;YTD;2;415;1.9759036144578312;131
15-12-2018;YTD;3;55;1.8909090909090909;13
16-12-2018;MTD;1;5;2.2;2
16-12-2018;MTD;2;23;1.7391304347826086;8
16-12-2018;MTD;3;2;1.0;0
16-12-2018;QTD;1;33;2.1515151515151514;14
16-12-2018;QTD;2;91;1.8681318681318682;31
16-12-2018;QTD;3;12;1.75;4
16-12-2018;YTD;1;120;2.05;39
16-12-2018;YTD;2;416;1.9735576923076923;131
16-12-2018;YTD;3;55;1.8909090909090909;13
17-12-2018;MTD;1;5;2.2;2
17-12-2018;MTD;2;24;1.75;8
17-12-2018;MTD;3;2;1.0;0
17-12-2018;QTD;1;33;2.1515151515151514;14
17-12-2018;QTD;2;92;1.8695652173913044;31
17-12-2018;QTD;3;12;1.75;4
17-12-2018;YTD;1;120;2.05;39
17-12-2018;YTD;2;417;1.973621103117506;131
17-12-2018;YTD;3;55;1.8909090909090909;13
18-12-2018;MTD;1;6;2.3333333333333335;2
18-12-2018;MTD;2;24;1.75;8
18-12-2018;MTD;3;2;1.0;0
18-12-2018;QTD;1;34;2.176470588235294;14
18-12-2018;QTD;2;92;1.8695652173913044;31
18-12-2018;QTD;3;12;1.75;4
18-12-2018;YTD;1;121;2.0578512396694215;39
18-12-2018;YTD;2;417;1.973621103117506;131
18-12-2018;YTD;3;55;1.8909090909090909;13
19-12-2018;MTD;1;6;2.3333333333333335;2
19-12-2018;MTD;2;24;1.75;8
19-12-2018;MTD;3;3;1.3333333333333333;0
19-12-2018;QTD;1;34;2.176470588235294;14
19-12-2018;QTD;2;92;1.8695652173913044;31
19-12-2018;QTD;3;13;1.7692307692307692;4
19-12-2018;YTD;1;121;2.0578512396694215;39
19-12-2018;YTD;2;417;1.973621103117506;131
19-12-2018;YTD;3;56;1.8928571428571428;13
20-12-2018;MTD;1;6;2.3333333333333335;2
20-12-2018;MTD;2;25;1.8;8
20-12-2018;MTD;3;3;1.3333333333333333;0
20-12-2018;QTD;1;34;2.176470588235294;14
20-12-2018;QTD;2;93;1.881720430107527;31
20-12-2018;QTD;3;13;1.7692307692307692;4
20-12-2018;YTD;1;121;2.0578512396694215;39
20-12-2018;YTD;2;418;1.9760765550239234;131
20-12-2018;YTD;3;56;1.8928571428571428;13
21-12-2018;MTD;1;6;2.3333333333333335;2
21-12-2018;MTD;2;27;1.7777777777777777;8
21-12-2018;MTD;3;3;1.3333333333333333;0
21-12-2018;QTD;1;34;2.176470588235294;14
21-12-2018;QTD;2;95;1.8736842105263158;31
21-12-2018;QTD;3;13;1.7692307692307692;4
21-12-2018;YTD;1;121;2.0578512396694215;39
21-12-2018;YTD;2;420;1.973809523809524;131
21-12-2018;YTD;3;56;1.8928571428571428;13
22-12-2018;MTD;1;6;2.3333333333333335;2
22-12-2018;MTD;2;29;1.8275862068965518;8
22-12-2018;MTD;3;3;1.3333333333333333;0
22-12-2018;QTD;1;34;2.176470588235294;14
22-12-2018;QTD;2;97;1.8865979381443299;31
22-12-2018;QTD;3;13;1.7692307692307692;4
22-12-2018;YTD;1;121;2.0578512396694215;39
22-12-2018;YTD;2;422;1.9763033175355451;131
22-12-2018;YTD;3;56;1.8928571428571428;13
23-12-2018;MTD;1;6;2.3333333333333335;2
23-12-2018;MTD;2;31;1.8064516129032258;8
23-12-2018;MTD;3;3;1.3333333333333333;0
23-12-2018;QTD;1;34;2.176470588235294;14
23-12-2018;QTD;2;99;1.878787878787879;31
23-12-2018;QTD;3;13;1.7692307692307692;4
23-12-2018;YTD;1;121;2.0578512396694215;39
23-12-2018;YTD;2;424;1.974056603773585;131
23-12-2018;YTD;3;56;1.8928571428571428;13
24-12-2018;MTD;1;6;2.3333333333333335;2
24-12-2018;MTD;2;33;1.878787878787879;10
24-12-2018;MTD;3;3;1.3333333333333333;0
24-12-2018;QTD;1;34;2.176470588235294;14
24-12-2018;QTD;2;101;1.900990099009901;33
24-12-2018;QTD;3;13;1.7692307692307692;4
24-12-2018;YTD;1;121;2.0578512396694215;39
24-12-2018;YTD;2;426;1.9788732394366197;133
24-12-2018;YTD;3;56;1.8928571428571428;13
25-12-2018;MTD;1;7;2.142857142857143;2
25-12-2018;MTD;2;35;1.9142857142857144;11
25-12-2018;MTD;3;3;1.3333333333333333;0
25-12-2018;QTD;1;35;2.142857142857143;14
25-12-2018;QTD;2;103;1.912621359223301;34
25-12-2018;QTD;3;13;1.7692307692307692;4
25-12-2018;YTD;1;122;2.0491803278688523;39
25-12-2018;YTD;2;428;1.9813084112149533;134
25-12-2018;YTD;3;56;1.8928571428571428;13
26-12-2018;MTD;1;9;2.111111111111111;3
26-12-2018;MTD;2;36;1.9166666666666667;12
26-12-2018;MTD;3;3;1.3333333333333333;0
26-12-2018;QTD;1;37;2.135135135135135;15
26-12-2018;QTD;2;104;1.9134615384615385;35
26-12-2018;QTD;3;13;1.7692307692307692;4
26-12-2018;YTD;1;124;2.0483870967741935;40
26-12-2018;YTD;2;429;1.9813519813519813;135
26-12-2018;YTD;3;56;1.8928571428571428;13
27-12-2018;MTD;1;10;2.1;3
27-12-2018;MTD;2;37;1.9189189189189189;12
27-12-2018;MTD;3;3;1.3333333333333333;0
27-12-2018;QTD;1;38;2.1315789473684212;15
27-12-2018;QTD;2;105;1.9142857142857144;35
27-12-2018;QTD;3;13;1.7692307692307692;4
27-12-2018;YTD;1;125;2.048;40
27-12-2018;YTD;2;430;1.9813953488372094;135
27-12-2018;YTD;3;56;1.8928571428571428;13
28-12-2018;MTD;1;10;2.1;3
28-12-2018;MTD;2;37;1.9189189189189189;12
28-12-2018;MTD;3;4;1.5;0
28-12-2018;QTD;1;38;2.1315789473684212;15
28-12-2018;QTD;2;105;1.9142857142857144;35
28-12-2018;QTD;3;14;1.7857142857142858;4
28-12-2018;YTD;1;125;2.048;40
28-12-2018;YTD;2;430;1.9813953488372094;135
28-12-2018;YTD;3;57;1.894736842105263;13
29-12-2018;MTD;1;10;2.1;3
29-12-2018;MTD;2;38;1.894736842105263;12
29-12-2018;MTD;3;4;1.5;0
29-12-2018;QTD;1;38;2.1315789473684212;15
29-12-2018;QTD;2;106;1.9056603773584906;35
29-12-2018;QTD;3;14;1.7857142857142858;4
29-12-2018;YTD;1;125;2.048;40
29-12-2018;YTD;2;431;1.9791183294663572;135
29-12-2018;YTD;3;57;1.894736842105263;13
30-12-2018;MTD;1;10;2.1;3
30-12-2018;MTD;2;39;1.8717948717948718;12
30-12-2018;MTD;3;4;1.5;0
30-12-2018;QTD;1;38;2.1315789473684212;15
30-12-2018;QTD;2;107;1.897196261682243;35
30-12-2018;QTD;3;14;1.7857142857142858;4
30-12-2018;YTD;1;125;2.048;40
30-12-2018;YTD;2;432;1.9768518518518519;135
30-12-2018;YTD;3;57;1.894736842105263;13
31-12-2018;MTD;1;10;2.1;3
31-12-2018;MTD;2;39;1.8717948717948718;12
31-12-2018;MTD;3;4;1.5;0
31-12-2018;QTD;1;38;2.1315789473684212;15
31-12-2018;QTD;2;107;1.897196261682243;35
31-12-2018;QTD;3;14;1.7857142857142858;4
31-12-2018;YTD;1;125;2.048;40
31-12-2018;YTD;2;432;1.9768518518518519;135
31-12-2018;YTD;3;57;1.894736842105263;13
03-01-2019;MTD;1;1;2.0;1
03-01-2019;MTD;2;1;2.0;0
03-01-2019;QTD;1;1;2.0;1
03-01-2019;QTD;2;1;2.0;0
03-01-2019;YTD;1;1;2.0;1
03-01-2019;YTD;2;1;2.0;0
04-01-2019;MTD;1;1;2.0;1
04-01-2019;MTD;2;2;2.0;1
04-01-2019;QTD;1;1;2.0;1
04-01-2019;QTD;2;2;2.0;1
04-01-2019;YTD;1;1;2.0;1
04-01-2019;YTD;2;2;2.0;1
05-01-2019;MTD;1;1;2.0;1
05-01-2019;MTD;2;2;2.0;1
05-01-2019;QTD;1;1;2.0;1
05-01-2019;QTD;2;2;2.0;1
05-01-2019;YTD;1;1;2.0;1
05-01-2019;YTD;2;2;2.0;1
06-01-2019;MTD;1;1;2.0;1
06-01-2019;MTD;2;4;1.5;1
06-01-2019;QTD;1;1;2.0;1
06-01-2019;QTD;2;4;1.5;1
06-01-2019;YTD;1;1;2.0;1
06-01-2019;YTD;2;4;1.5;1
07-01-2019;MTD;1;2;1.5;1
07-01-2019;MTD;2;5;1.8;2
07-01-2019;QTD;1;2;1.5;1
07-01-2019;QTD;2;5;1.8;2
07-01-2019;YTD;1;2;1.5;1
07-01-2019;YTD;2;5;1.8;2
08-01-2019;MTD;1;3;2.0;2
08-01-2019;MTD;2;7;1.8571428571428572;2
08-01-2019;QTD;1;3;2.0;2
08-01-2019;QTD;2;7;1.8571428571428572;2
08-01-2019;YTD;1;3;2.0;2
08-01-2019;YTD;2;7;1.8571428571428572;2
09-01-2019;MTD;1;4;2.0;2
09-01-2019;MTD;2;9;1.8888888888888888;3
09-01-2019;QTD;1;4;2.0;2
09-01-2019;QTD;2;9;1.8888888888888888;3
09-01-2019;YTD;1;4;2.0;2
09-01-2019;YTD;2;9;1.8888888888888888;3
10-01-2019;MTD;1;5;2.2;3
10-01-2019;MTD;2;9;1.8888888888888888;3
10-01-2019;QTD;1;5;2.2;3
10-01-2019;QTD;2;9;1.8888888888888888;3
10-01-2019;YTD;1;5;2.2;3
10-01-2019;YTD;2;9;1.8888888888888888;3
11-01-2019;MTD;1;6;2.0;3
11-01-2019;MTD;2;10;1.9;3
11-01-2019;QTD;1;6;2.0;3
11-01-2019;QTD;2;10;1.9;3
11-01-2019;YTD;1;6;2.0;3
11-01-2019;YTD;2;10;1.9;3
12-01-2019;MTD;1;6;2.0;3
12-01-2019;MTD;2;10;1.9;3
12-01-2019;MTD;3;1;1.0;0
12-01-2019;QTD;1;6;2.0;3
12-01-2019;QTD;2;10;1.9;3
12-01-2019;QTD;3;1;1.0;0
12-01-2019;YTD;1;6;2.0;3
12-01-2019;YTD;2;10;1.9;3
12-01-2019;YTD;3;1;1.0;0
13-01-2019;MTD;1;6;2.0;3
13-01-2019;MTD;2;10;1.9;3
13-01-2019;MTD;3;1;1.0;0
13-01-2019;QTD;1;6;2.0;3
13-01-2019;QTD;2;10;1.9;3
13-01-2019;QTD;3;1;1.0;0
13-01-2019;YTD;1;6;2.0;3
13-01-2019;YTD;2;10;1.9;3
13-01-2019;YTD;3;1;1.0;0
14-01-2019;MTD;1;7;1.8571428571428572;3
14-01-2019;MTD;2;11;2.0;4
14-01-2019;MTD;3;1;1.0;0
14-01-2019;QTD;1;7;1.8571428571428572;3
14-01-2019;QTD;2;11;2.0;4
14-01-2019;QTD;3;1;1.0;0
14-01-2019;YTD;1;7;1.8571428571428572;3
14-01-2019;YTD;2;11;2.0;4
14-01-2019;YTD;3;1;1.0;0
15-01-2019;MTD;1;7;1.8571428571428572;3
15-01-2019;MTD;2;11;2.0;4
15-01-2019;MTD;3;1;1.0;0
15-01-2019;QTD;1;7;1.8571428571428572;3
15-01-2019;QTD;2;11;2.0;4
15-01-2019;QTD;3;1;1.0;0
15-01-2019;YTD;1;7;1.8571428571428572;3
15-01-2019;YTD;2;11;2.0;4
15-01-2019;YTD;3;1;1.0;0
16-01-2019;MTD;1;8;1.875;4
16-01-2019;MTD;2;12;2.0;5
16-01-2019;MTD;3;1;1.0;0
16-01-2019;QTD;1;8;1.875;4
16-01-2019;QTD;2;12;2.0;5
16-01-2019;QTD;3;1;1.0;0
16-01-2019;YTD;1;8;1.875;4
16-01-2019;YTD;2;12;2.0;5
16-01-2019;YTD;3;1;1.0;0
17-01-2019;MTD;1;9;2.0;5
17-01-2019;MTD;2;14;1.8571428571428572;5
17-01-2019;MTD;3;1;1.0;0
17-01-2019;QTD;1;9;2.0;5
17-01-2019;QTD;2;14;1.8571428571428572;5
17-01-2019;QTD;3;1;1.0;0
17-01-2019;YTD;1;9;2.0;5
17-01-2019;YTD;2;14;1.8571428571428572;5
17-01-2019;YTD;3;1;1.0;0
18-01-2019;MTD;1;9;2.0;5
18-01-2019;MTD;2;16;1.8125;6
18-01-2019;MTD;3;1;1.0;0
18-01-2019;QTD;1;9;2.0;5
18-01-2019;QTD;2;16;1.8125;6
18-01-2019;QTD;3;1;1.0;0
18-01-2019;YTD;1;9;2.0;5
18-01-2019;YTD;2;16;1.8125;6
18-01-2019;YTD;3;1;1.0;0
19-01-2019;MTD;1;10;1.9;5
19-01-2019;MTD;2;16;1.8125;6
19-01-2019;MTD;3;1;1.0;0
19-01-2019;QTD;1;10;1.9;5
19-01-2019;QTD;2;16;1.8125;6
19-01-2019;QTD;3;1;1.0;0
19-01-2019;YTD;1;10;1.9;5
19-01-2019;YTD;2;16;1.8125;6
19-01-2019;YTD;3;1;1.0;0
20-01-2019;MTD;1;11;2.0;6
20-01-2019;MTD;2;17;1.8235294117647058;6
20-01-2019;MTD;3;1;1.0;0
20-01-2019;QTD;1;11;2.0;6
20-01-2019;QTD;2;17;1.8235294117647058;6
20-01-2019;QTD;3;1;1.0;0
20-01-2019;YTD;1;11;2.0;6
20-01-2019;YTD;2;17;1.8235294117647058;6
20-01-2019;YTD;3;1;1.0;0
21-01-2019;MTD;1;11;2.0;6
21-01-2019;MTD;2;19;1.894736842105263;8
21-01-2019;MTD;3;1;1.0;0
21-01-2019;QTD;1;11;2.0;6
21-01-2019;QTD;2;19;1.894736842105263;8
21-01-2019;QTD;3;1;1.0;0
21-01-2019;YTD;1;11;2.0;6
21-01-2019;YTD;2;19;1.894736842105263;8
21-01-2019;YTD;3;1;1.0;0
22-01-2019;MTD;1;11;2.0;6
22-01-2019;MTD;2;20;1.95;9
22-01-2019;MTD;3;2;1.5;1
22-01-2019;QTD;1;11;2.0;6
22-01-2019;QTD;2;20;1.95;9
22-01-2019;QTD;3;2;1.5;1
22-01-2019;YTD;1;11;2.0;6
22-01-2019;YTD;2;20;1.95;9
22-01-2019;YTD;3;2;1.5;1
23-01-2019;MTD;1;11;2.0;6
23-01-2019;MTD;2;21;2.0;10
23-01-2019;MTD;3;2;1.5;1
23-01-2019;QTD;1;11;2.0;6
23-01-2019;QTD;2;21;2.0;10
23-01-2019;QTD;3;2;1.5;1
23-01-2019;YTD;1;11;2.0;6
23-01-2019;YTD;2;21;2.0;10
23-01-2019;YTD;3;2;1.5;1
24-01-2019;MTD;1;11;2.0;6
24-01-2019;MTD;2;22;1.9545454545454546;10
24-01-2019;MTD;3;2;1.5;1
24-01-2019;QTD;1;11;2.0;6
24-01-2019;QTD;2;22;1.9545454545454546;10
24-01-2019;QTD;3;2;1.5;1
24-01-2019;YTD;1;11;2.0;6
24-01-2019;YTD;2;22;1.9545454545454546;10
24-01-2019;YTD;3;2;1.5;1
25-01-2019;MTD;1;11;2.0;6
25-01-2019;MTD;2;23;1.9130434782608696;10
25-01-2019;MTD;3;2;1.5;1
25-01-2019;QTD;1;11;2.0;6
25-01-2019;QTD;2;23;1.9130434782608696;10
25-01-2019;QTD;3;2;1.5;1
25-01-2019;YTD;1;11;2.0;6
25-01-2019;YTD;2;23;1.9130434782608696;10
25-01-2019;YTD;3;2;1.5;1
26-01-2019;MTD;1;11;2.0;6
26-01-2019;MTD;2;24;1.9583333333333333;10
26-01-2019;MTD;3;3;1.3333333333333333;1
26-01-2019;QTD;1;11;2.0;6
26-01-2019;QTD;2;24;1.9583333333333333;10
26-01-2019;QTD;3;3;1.3333333333333333;1
26-01-2019;YTD;1;11;2.0;6
26-01-2019;YTD;2;24;1.9583333333333333;10
26-01-2019;YTD;3;3;1.3333333333333333;1
27-01-2019;MTD;1;11;2.0;6
27-01-2019;MTD;2;25;1.96;11
27-01-2019;MTD;3;3;1.3333333333333333;1
27-01-2019;QTD;1;11;2.0;6
27-01-2019;QTD;2;25;1.96;11
27-01-2019;QTD;3;3;1.3333333333333333;1
27-01-2019;YTD;1;11;2.0;6
27-01-2019;YTD;2;25;1.96;11
27-01-2019;YTD;3;3;1.3333333333333333;1
28-01-2019;MTD;1;11;2.0;6
28-01-2019;MTD;2;28;2.0;12
28-01-2019;MTD;3;4;1.75;2
28-01-2019;QTD;1;11;2.0;6
28-01-2019;QTD;2;28;2.0;12
28-01-2019;QTD;3;4;1.75;2
28-01-2019;YTD;1;11;2.0;6
28-01-2019;YTD;2;28;2.0;12
28-01-2019;YTD;3;4;1.75;2
29-01-2019;MTD;1;13;1.8461538461538463;6
29-01-2019;MTD;2;31;2.0;13
29-01-2019;MTD;3;4;1.75;2
29-01-2019;QTD;1;13;1.8461538461538463;6
29-01-2019;QTD;2;31;2.0;13
29-01-2019;QTD;3;4;1.75;2
29-01-2019;YTD;1;13;1.8461538461538463;6
29-01-2019;YTD;2;31;2.0;13
29-01-2019;YTD;3;4;1.75;2
30-01-2019;MTD;1;13;1.8461538461538463;6
30-01-2019;MTD;2;31;2.0;13
30-01-2019;MTD;3;4;1.75;2
30-01-2019;QTD;1;13;1.8461538461538463;6
30-01-2019;QTD;2;31;2.0;13
30-01-2019;QTD;3;4;1.75;2
30-01-2019;YTD;1;13;1.8461538461538463;6
30-01-2019;YTD;2;31;2.0;13
30-01-2019;YTD;3;4;1.75;2
31-01-2019;MTD;1;13;1.8461538461538463;6
31-01-2019;MTD;2;33;2.0;14
31-01-2019;MTD;3;4;1.75;2
31-01-2019;QTD;1;13;1.8461538461538463;6
31-01-2019;QTD;2;33;2.0;14
31-01-2019;QTD;3;4;1.75;2
31-01-2019;YTD;1;13;1.8461538461538463;6
31-01-2019;YTD;2;33;2.0;14
31-01-2019;YTD;3;4;1.75;2
01-02-2019;MTD;2;1;3.0;1
01-02-2019;QTD;1;13;1.8461538461538463;6
01-02-2019;QTD;2;34;2.0294117647058822;15
01-02-2019;QTD;3;4;1.75;2
01-02-2019;YTD;1;13;1.8461538461538463;6
01-02-2019;YTD;2;34;2.0294117647058822;15
01-02-2019;YTD;3;4;1.75;2
02-02-2019;MTD;1;1;2.0;0
02-02-2019;MTD;2;3;3.0;3
02-02-2019;QTD;1;14;1.8571428571428572;6
02-02-2019;QTD;2;36;2.0833333333333335;17
02-02-2019;QTD;3;4;1.75;2
02-02-2019;YTD;1;14;1.8571428571428572;6
02-02-2019;YTD;2;36;2.0833333333333335;17
02-02-2019;YTD;3;4;1.75;2
03-02-2019;MTD;1;2;2.5;1
03-02-2019;MTD;2;3;3.0;3
03-02-2019;QTD;1;15;1.9333333333333333;7
03-02-2019;QTD;2;36;2.0833333333333335;17
03-02-2019;QTD;3;4;1.75;2
03-02-2019;YTD;1;15;1.9333333333333333;7
03-02-2019;YTD;2;36;2.0833333333333335;17
03-02-2019;YTD;3;4;1.75;2
04-02-2019;MTD;1;2;2.5;1
04-02-2019;MTD;2;4;2.75;3
04-02-2019;QTD;1;15;1.9333333333333333;7
04-02-2019;QTD;2;37;2.081081081081081;17
04-02-2019;QTD;3;4;1.75;2
04-02-2019;YTD;1;15;1.9333333333333333;7
04-02-2019;YTD;2;37;2.081081081081081;17
04-02-2019;YTD;3;4;1.75;2
05-02-2019;MTD;1;3;2.0;1
05-02-2019;MTD;2;7;2.7142857142857144;4
05-02-2019;QTD;1;16;1.875;7
05-02-2019;QTD;2;40;2.125;18
05-02-2019;QTD;3;4;1.75;2
05-02-2019;YTD;1;16;1.875;7
05-02-2019;YTD;2;40;2.125;18
05-02-2019;YTD;3;4;1.75;2
06-02-2019;MTD;1;4;2.25;2
06-02-2019;MTD;2;7;2.7142857142857144;4
06-02-2019;MTD;3;2;3.0;2
06-02-2019;QTD;1;17;1.9411764705882353;8
06-02-2019;QTD;2;40;2.125;18
06-02-2019;QTD;3;6;2.1666666666666665;4
06-02-2019;YTD;1;17;1.9411764705882353;8
06-02-2019;YTD;2;40;2.125;18
06-02-2019;YTD;3;6;2.1666666666666665;4
07-02-2019;MTD;1;4;2.25;2
07-02-2019;MTD;2;8;2.5;4
07-02-2019;MTD;3;3;2.6666666666666665;3
07-02-2019;QTD;1;17;1.9411764705882353;8
07-02-2019;QTD;2;41;2.097560975609756;18
07-02-2019;QTD;3;7;2.142857142857143;5
07-02-2019;YTD;1;17;1.9411764705882353;8
07-02-2019;YTD;2;41;2.097560975609756;18
07-02-2019;YTD;3;7;2.142857142857143;5
08-02-2019;MTD;1;5;2.4;3
08-02-2019;MTD;2;11;2.4545454545454546;5
08-02-2019;MTD;3;3;2.6666666666666665;3
08-02-2019;QTD;1;18;2.0;9
08-02-2019;QTD;2;44;2.1136363636363638;19
08-02-2019;QTD;3;7;2.142857142857143;5
08-02-2019;YTD;1;18;2.0;9
08-02-2019;YTD;2;44;2.1136363636363638;19
08-02-2019;YTD;3;7;2.142857142857143;5
09-02-2019;MTD;1;6;2.1666666666666665;3
09-02-2019;MTD;2;12;2.4166666666666665;5
09-02-2019;MTD;3;3;2.6666666666666665;3
09-02-2019;QTD;1;19;1.9473684210526316;9
09-02-2019;QTD;2;45;2.111111111111111;19
09-02-2019;QTD;3;7;2.142857142857143;5
09-02-2019;YTD;1;19;1.9473684210526316;9
09-02-2019;YTD;2;45;2.111111111111111;19
09-02-2019;YTD;3;7;2.142857142857143;5
10-02-2019;MTD;1;7;2.0;3
10-02-2019;MTD;2;12;2.4166666666666665;5
10-02-2019;MTD;3;3;2.6666666666666665;3
10-02-2019;QTD;1;20;1.9;9
10-02-2019;QTD;2;45;2.111111111111111;19
10-02-2019;QTD;3;7;2.142857142857143;5
10-02-2019;YTD;1;20;1.9;9
10-02-2019;YTD;2;45;2.111111111111111;19
10-02-2019;YTD;3;7;2.142857142857143;5
11-02-2019;MTD;1;7;2.0;3
11-02-2019;MTD;2;13;2.3076923076923075;5
11-02-2019;MTD;3;3;2.6666666666666665;3
11-02-2019;QTD;1;20;1.9;9
11-02-2019;QTD;2;46;2.0869565217391304;19
11-02-2019;QTD;3;7;2.142857142857143;5
11-02-2019;YTD;1;20;1.9;9
11-02-2019;YTD;2;46;2.0869565217391304;19
11-02-2019;YTD;3;7;2.142857142857143;5
12-02-2019;MTD;1;7;2.0;3
12-02-2019;MTD;2;13;2.3076923076923075;5
12-02-2019;MTD;3;3;2.6666666666666665;3
12-02-2019;QTD;1;20;1.9;9
