date_ref;period;staff_id;product_id;nb_orders;nb_items;quantity;gross_sales;net_sales
12-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
12-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
12-07-2018;YTD;2;6;102;286;443;436642.22;388665.4
12-07-2018;YTD;2;7;114;315;472;468944.1;419142.3
12-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
12-07-2018;YTD;3;9;9;27;40;42709.7;39062.22
13-07-2018;MTD;1;2;1;4;7;12981.93;11479.539
13-07-2018;MTD;2;6;11;29;48;55537.62;49027.453
13-07-2018;MTD;2;7;6;13;20;26596.83;23536.12
13-07-2018;MTD;3;9;1;5;7;5049.93;4624.9375
13-07-2018;QTD;1;2;1;4;7;12981.93;11479.539
13-07-2018;QTD;2;6;11;29;48;55537.62;49027.453
13-07-2018;QTD;2;7;6;13;20;26596.83;23536.12
13-07-2018;QTD;3;9;1;5;7;5049.93;4624.9375
13-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
13-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
13-07-2018;YTD;2;6;103;289;449;439482.16;391352.53
13-07-2018;YTD;2;7;114;315;472;468944.1;419142.3
13-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
13-07-2018;YTD;3;9;9;27;40;42709.7;39062.22
14-07-2018;MTD;1;2;1;4;7;12981.93;11479.539
14-07-2018;MTD;2;6;11;29;48;55537.62;49027.453
14-07-2018;MTD;2;7;6;13;20;26596.83;23536.12
14-07-2018;MTD;3;9;2;7;10;11047.92;10203.068
14-07-2018;QTD;1;2;1;4;7;12981.93;11479.539
14-07-2018;QTD;2;6;11;29;48;55537.62;49027.453
14-07-2018;QTD;2;7;6;13;20;26596.83;23536.12
14-07-2018;QTD;3;9;2;7;10;11047.92;10203.068
14-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
14-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
14-07-2018;YTD;2;6;103;289;449;439482.16;391352.53
14-07-2018;YTD;2;7;114;315;472;468944.1;419142.3
14-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
14-07-2018;YTD;3;9;10;29;43;48707.69;44640.348
15-07-2018;MTD;1;2;1;4;7;12981.93;11479.539
15-07-2018;MTD;2;6;11;29;48;55537.62;49027.453
15-07-2018;MTD;2;7;7;17;26;39457.77;35486.598
15-07-2018;MTD;3;9;2;7;10;11047.92;10203.068
15-07-2018;QTD;1;2;1;4;7;12981.93;11479.539
15-07-2018;QTD;2;6;11;29;48;55537.62;49027.453
15-07-2018;QTD;2;7;7;17;26;39457.77;35486.598
15-07-2018;QTD;3;9;2;7;10;11047.92;10203.068
15-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
15-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
15-07-2018;YTD;2;6;103;289;449;439482.16;391352.53
15-07-2018;YTD;2;7;115;319;478;481805.03;431092.78
15-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
15-07-2018;YTD;3;9;10;29;43;48707.69;44640.348
16-07-2018;MTD;1;2;1;4;7;12981.93;11479.539
16-07-2018;MTD;2;6;12;31;50;60218.6;53072.234
16-07-2018;MTD;2;7;7;17;26;39457.77;35486.598
16-07-2018;MTD;3;9;2;7;10;11047.92;10203.068
16-07-2018;QTD;1;2;1;4;7;12981.93;11479.539
16-07-2018;QTD;2;6;12;31;50;60218.6;53072.234
16-07-2018;QTD;2;7;7;17;26;39457.77;35486.598
16-07-2018;QTD;3;9;2;7;10;11047.92;10203.068
16-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
16-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
16-07-2018;YTD;2;6;104;291;451;444163.12;395397.3
16-07-2018;YTD;2;7;115;319;478;481805.03;431092.78
16-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
16-07-2018;YTD;3;9;10;29;43;48707.69;44640.348
17-07-2018;MTD;1;2;1;4;7;12981.93;11479.539
17-07-2018;MTD;2;6;12;31;50;60218.6;53072.234
17-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
17-07-2018;MTD;3;9;2;7;10;11047.92;10203.068
17-07-2018;QTD;1;2;1;4;7;12981.93;11479.539
17-07-2018;QTD;2;6;12;31;50;60218.6;53072.234
17-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
17-07-2018;QTD;3;9;2;7;10;11047.92;10203.068
17-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
17-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
17-07-2018;YTD;2;6;104;291;451;444163.12;395397.3
17-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
17-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
17-07-2018;YTD;3;9;10;29;43;48707.69;44640.348
18-07-2018;MTD;1;2;1;4;7;12981.93;11479.539
18-07-2018;MTD;2;6;13;35;55;63529.55;56090.52
18-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
18-07-2018;MTD;3;9;2;7;10;11047.92;10203.068
18-07-2018;QTD;1;2;1;4;7;12981.93;11479.539
18-07-2018;QTD;2;6;13;35;55;63529.55;56090.52
18-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
18-07-2018;QTD;3;9;2;7;10;11047.92;10203.068
18-07-2018;YTD;1;2;29;77;114;125899.02;113554.94
18-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
18-07-2018;YTD;2;6;105;295;456;447474.1;398415.6
18-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
18-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
18-07-2018;YTD;3;9;10;29;43;48707.69;44640.348
19-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
19-07-2018;MTD;2;6;16;43;69;74179.41;64835.703
19-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
19-07-2018;MTD;3;9;2;7;10;11047.92;10203.068
19-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
19-07-2018;QTD;2;6;16;43;69;74179.41;64835.703
19-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
19-07-2018;QTD;3;9;2;7;10;11047.92;10203.068
19-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
19-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
19-07-2018;YTD;2;6;108;303;470;458123.94;407160.78
19-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
19-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
19-07-2018;YTD;3;9;10;29;43;48707.69;44640.348
20-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
20-07-2018;MTD;2;6;18;51;80;83137.32;72901.875
20-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
20-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
20-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
20-07-2018;QTD;2;6;18;51;80;83137.32;72901.875
20-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
20-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
20-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
20-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
20-07-2018;YTD;2;6;110;311;481;467081.84;415226.97
20-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
20-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
20-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
21-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
21-07-2018;MTD;2;6;19;54;84;87407.28;76930.94
21-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
21-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
21-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
21-07-2018;QTD;2;6;19;54;84;87407.28;76930.94
21-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
21-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
21-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
21-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
21-07-2018;YTD;2;6;111;314;485;471351.8;419256.03
21-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
21-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
21-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
22-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
22-07-2018;MTD;2;6;19;54;84;87407.28;76930.94
22-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
22-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
22-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
22-07-2018;QTD;2;6;19;54;84;87407.28;76930.94
22-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
22-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
22-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
22-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
22-07-2018;YTD;2;6;111;314;485;471351.8;419256.03
22-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
22-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
22-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
23-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
23-07-2018;MTD;2;6;20;55;86;88347.26;77776.92
23-07-2018;MTD;2;7;10;29;43;51064.63;45640.426
23-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
23-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
23-07-2018;QTD;2;6;20;55;86;88347.26;77776.92
23-07-2018;QTD;2;7;10;29;43;51064.63;45640.426
23-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
23-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
23-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
23-07-2018;YTD;2;6;112;315;487;472291.78;420102.0
23-07-2018;YTD;2;7;118;331;495;493411.88;441246.62
23-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
23-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
24-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
24-07-2018;MTD;2;6;23;62;98;95814.17;84763.2
24-07-2018;MTD;2;7;11;30;45;51962.63;46493.523
24-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
24-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
24-07-2018;QTD;2;6;23;62;98;95814.17;84763.2
24-07-2018;QTD;2;7;11;30;45;51962.63;46493.523
24-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
24-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
24-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
24-07-2018;YTD;2;6;115;322;499;479758.7;427088.28
24-07-2018;YTD;2;7;119;332;497;494309.88;442099.72
24-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
24-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
25-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
25-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
25-07-2018;MTD;2;7;12;33;50;58162.58;52203.48
25-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
25-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
25-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
25-07-2018;QTD;2;7;12;33;50;58162.58;52203.48
25-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
25-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
25-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
25-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
25-07-2018;YTD;2;7;120;335;502;500509.84;447809.7
25-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
25-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
26-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
26-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
26-07-2018;MTD;2;7;14;37;54;64961.55;58435.004
26-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
26-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
26-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
26-07-2018;QTD;2;7;14;37;54;64961.55;58435.004
26-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
26-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
26-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
26-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
26-07-2018;YTD;2;7;122;339;506;507308.8;454041.2
26-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
26-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
27-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
27-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
27-07-2018;MTD;2;7;14;37;54;64961.55;58435.004
27-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
27-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
27-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
27-07-2018;QTD;2;7;14;37;54;64961.55;58435.004
27-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
27-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
27-07-2018;YTD;1;3;31;98;149;158450.7;143600.45
27-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
27-07-2018;YTD;2;7;122;339;506;507308.8;454041.2
27-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
27-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
28-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
28-07-2018;MTD;1;3;1;5;7;9120.94;8534.374
28-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
28-07-2018;MTD;2;7;15;39;57;66291.52;59684.977
28-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
28-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
28-07-2018;QTD;1;3;1;5;7;9120.94;8534.374
28-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
28-07-2018;QTD;2;7;15;39;57;66291.52;59684.977
28-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
28-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
28-07-2018;YTD;1;3;32;103;156;167571.66;152134.83
28-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
28-07-2018;YTD;2;7;123;341;509;508638.78;455291.2
28-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
28-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
29-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
29-07-2018;MTD;1;3;1;5;7;9120.94;8534.374
29-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
29-07-2018;MTD;2;7;16;44;65;73260.46;66101.57
29-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
29-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
29-07-2018;QTD;1;3;1;5;7;9120.94;8534.374
29-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
29-07-2018;QTD;2;7;16;44;65;73260.46;66101.57
29-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
29-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
29-07-2018;YTD;1;3;32;103;156;167571.66;152134.83
29-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
29-07-2018;YTD;2;7;124;346;517;515607.72;461707.78
29-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
29-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
30-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
30-07-2018;MTD;1;3;1;5;7;9120.94;8534.374
30-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
30-07-2018;MTD;2;7;16;44;65;73260.46;66101.57
30-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
30-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
30-07-2018;QTD;1;3;1;5;7;9120.94;8534.374
30-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
30-07-2018;QTD;2;7;16;44;65;73260.46;66101.57
30-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
30-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
30-07-2018;YTD;1;3;32;103;156;167571.66;152134.83
30-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
30-07-2018;YTD;2;7;124;346;517;515607.72;461707.78
30-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
30-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
31-07-2018;MTD;1;2;2;5;8;13731.92;12154.53
31-07-2018;MTD;1;3;2;6;9;9720.92;9104.355
31-07-2018;MTD;2;6;25;68;107;103552.1;91842.38
31-07-2018;MTD;2;7;18;51;75;83951.37;75478.49
31-07-2018;MTD;3;9;3;9;12;11897.9;10977.05
31-07-2018;QTD;1;2;2;5;8;13731.92;12154.53
31-07-2018;QTD;1;3;2;6;9;9720.92;9104.355
31-07-2018;QTD;2;6;25;68;107;103552.1;91842.38
31-07-2018;QTD;2;7;18;51;75;83951.37;75478.49
31-07-2018;QTD;3;9;3;9;12;11897.9;10977.05
31-07-2018;YTD;1;2;30;78;115;126649.01;114229.93
31-07-2018;YTD;1;3;33;104;158;168171.62;152704.8
31-07-2018;YTD;2;6;117;328;508;487496.62;434167.47
31-07-2018;YTD;2;7;126;353;527;526298.6;471084.7
31-07-2018;YTD;3;8;13;33;54;74641.51;67025.92
31-07-2018;YTD;3;9;11;31;45;49557.67;45414.33
01-08-2018;MTD;2;6;2;5;8;3435.96;3138.804
01-08-2018;MTD;3;9;1;5;6;2267.96;2090.6643
01-08-2018;QTD;1;2;2;5;8;13731.92;12154.53
01-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
01-08-2018;QTD;2;6;27;73;115;106988.06;94981.19
01-08-2018;QTD;2;7;18;51;75;83951.37;75478.49
01-08-2018;QTD;3;9;4;14;18;14165.86;13067.714
01-08-2018;YTD;1;2;30;78;115;126649.01;114229.93
01-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
01-08-2018;YTD;2;6;119;333;516;490932.6;437306.28
01-08-2018;YTD;2;7;126;353;527;526298.6;471084.7
01-08-2018;YTD;3;8;13;33;54;74641.51;67025.92
01-08-2018;YTD;3;9;12;36;51;51825.63;47504.992
02-08-2018;MTD;2;6;3;6;9;3735.95;3417.7947
02-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
02-08-2018;QTD;1;2;2;5;8;13731.92;12154.53
02-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
02-08-2018;QTD;2;6;28;74;116;107288.05;95260.18
02-08-2018;QTD;2;7;18;51;75;83951.37;75478.49
02-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
02-08-2018;YTD;1;2;30;78;115;126649.01;114229.93
02-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
02-08-2018;YTD;2;6;120;334;517;491232.6;437585.25
02-08-2018;YTD;2;7;126;353;527;526298.6;471084.7
02-08-2018;YTD;3;8;13;33;54;74641.51;67025.92
02-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
03-08-2018;MTD;1;2;1;4;7;8039.93;7482.136
03-08-2018;MTD;2;6;3;6;9;3735.95;3417.7947
03-08-2018;MTD;2;7;2;3;4;3450.96;2760.768
03-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
03-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
03-08-2018;QTD;1;2;3;9;15;21771.85;19636.666
03-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
03-08-2018;QTD;2;6;28;74;116;107288.05;95260.18
03-08-2018;QTD;2;7;20;54;79;87402.33;78239.26
03-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
03-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
03-08-2018;YTD;1;2;31;82;122;134688.94;121712.07
03-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
03-08-2018;YTD;2;6;120;334;517;491232.6;437585.25
03-08-2018;YTD;2;7;128;356;531;529749.56;473845.47
03-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
03-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
04-08-2018;MTD;1;2;1;4;7;8039.93;7482.136
04-08-2018;MTD;2;6;4;9;13;7505.91;6999.257
04-08-2018;MTD;2;7;2;3;4;3450.96;2760.768
04-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
04-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
04-08-2018;QTD;1;2;3;9;15;21771.85;19636.666
04-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
04-08-2018;QTD;2;6;29;77;120;111058.01;98841.64
04-08-2018;QTD;2;7;20;54;79;87402.33;78239.26
04-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
04-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
04-08-2018;YTD;1;2;31;82;122;134688.94;121712.07
04-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
04-08-2018;YTD;2;6;121;337;521;495002.53;441166.72
04-08-2018;YTD;2;7;128;356;531;529749.56;473845.47
04-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
04-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
05-08-2018;MTD;1;2;1;4;7;8039.93;7482.136
05-08-2018;MTD;2;6;4;9;13;7505.91;6999.257
05-08-2018;MTD;2;7;3;7;12;9428.9;8349.112
05-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
05-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
05-08-2018;QTD;1;2;3;9;15;21771.85;19636.666
05-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
05-08-2018;QTD;2;6;29;77;120;111058.01;98841.64
05-08-2018;QTD;2;7;21;58;87;93380.27;83827.6
05-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
05-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
05-08-2018;YTD;1;2;31;82;122;134688.94;121712.07
05-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
05-08-2018;YTD;2;6;121;337;521;495002.53;441166.72
05-08-2018;YTD;2;7;129;360;539;535727.5;479433.8
05-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
05-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
06-08-2018;MTD;1;2;1;4;7;8039.93;7482.136
06-08-2018;MTD;2;6;4;9;13;7505.91;6999.257
06-08-2018;MTD;2;7;3;7;12;9428.9;8349.112
06-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
06-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
06-08-2018;QTD;1;2;3;9;15;21771.85;19636.666
06-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
06-08-2018;QTD;2;6;29;77;120;111058.01;98841.64
06-08-2018;QTD;2;7;21;58;87;93380.27;83827.6
06-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
06-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
06-08-2018;YTD;1;2;31;82;122;134688.94;121712.07
06-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
06-08-2018;YTD;2;6;121;337;521;495002.53;441166.72
06-08-2018;YTD;2;7;129;360;539;535727.5;479433.8
06-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
06-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
07-08-2018;MTD;1;2;1;4;7;8039.93;7482.136
07-08-2018;MTD;2;6;5;13;19;17145.85;14932.203
07-08-2018;MTD;2;7;4;10;18;24488.84;21314.86
07-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
07-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
07-08-2018;QTD;1;2;3;9;15;21771.85;19636.666
07-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
07-08-2018;QTD;2;6;30;81;126;120697.95;106774.586
07-08-2018;QTD;2;7;22;61;93;108440.21;96793.35
07-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
07-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
07-08-2018;YTD;1;2;31;82;122;134688.94;121712.07
07-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
07-08-2018;YTD;2;6;122;341;527;504642.47;449099.66
07-08-2018;YTD;2;7;130;363;545;550787.44;492399.56
07-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
07-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
08-08-2018;MTD;1;2;1;4;7;8039.93;7482.136
08-08-2018;MTD;2;6;6;16;24;20866.8;18336.057
08-08-2018;MTD;2;7;4;10;18;24488.84;21314.86
08-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
08-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
08-08-2018;QTD;1;2;3;9;15;21771.85;19636.666
08-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
08-08-2018;QTD;2;6;31;84;131;124418.9;110178.44
08-08-2018;QTD;2;7;22;61;93;108440.21;96793.35
08-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
08-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
08-08-2018;YTD;1;2;31;82;122;134688.94;121712.07
08-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
08-08-2018;YTD;2;6;123;344;532;508363.44;452503.53
08-08-2018;YTD;2;7;130;363;545;550787.44;492399.56
08-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
08-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
09-08-2018;MTD;1;2;2;5;8;8789.92;8179.627
09-08-2018;MTD;2;6;6;16;24;20866.8;18336.057
09-08-2018;MTD;2;7;4;10;18;24488.84;21314.86
09-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
09-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
09-08-2018;QTD;1;2;4;10;16;22521.84;20334.158
09-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
09-08-2018;QTD;2;6;31;84;131;124418.9;110178.44
09-08-2018;QTD;2;7;22;61;93;108440.21;96793.35
09-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
09-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
09-08-2018;YTD;1;2;32;83;123;135438.94;122409.555
09-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
09-08-2018;YTD;2;6;123;344;532;508363.44;452503.53
09-08-2018;YTD;2;7;130;363;545;550787.44;492399.56
09-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
09-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
10-08-2018;MTD;1;2;2;5;8;8789.92;8179.627
10-08-2018;MTD;2;6;6;16;24;20866.8;18336.057
10-08-2018;MTD;2;7;4;10;18;24488.84;21314.86
10-08-2018;MTD;3;8;2;4;5;1858.96;1684.7144
10-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
10-08-2018;QTD;1;2;4;10;16;22521.84;20334.158
10-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
10-08-2018;QTD;2;6;31;84;131;124418.9;110178.44
10-08-2018;QTD;2;7;22;61;93;108440.21;96793.35
10-08-2018;QTD;3;8;2;4;5;1858.96;1684.7144
10-08-2018;QTD;3;9;5;16;22;17867.82;16563.377
10-08-2018;YTD;1;2;32;83;123;135438.94;122409.555
10-08-2018;YTD;1;3;33;104;158;168171.62;152704.8
10-08-2018;YTD;2;6;123;344;532;508363.44;452503.53
10-08-2018;YTD;2;7;130;363;545;550787.44;492399.56
10-08-2018;YTD;3;8;15;37;59;76500.47;68710.64
10-08-2018;YTD;3;9;13;38;55;55527.59;51000.656
11-08-2018;MTD;1;2;2;5;8;8789.92;8179.627
11-08-2018;MTD;2;6;6;16;24;20866.8;18336.057
11-08-2018;MTD;2;7;4;10;18;24488.84;21314.86
11-08-2018;MTD;3;8;3;8;10;3798.91;3378.77
11-08-2018;MTD;3;9;2;7;10;5969.92;5586.3267
11-08-2018;QTD;1;2;4;10;16;22521.84;20334.158
11-08-2018;QTD;1;3;2;6;9;9720.92;9104.355
