date_ref;period;order_status;nb_orders;nb_items;quantity;gross_sales;net_sales
29-11-2018;QTD;Completed;105;287;421;424978.38;380304.6
29-11-2018;YTD;Rejected;13;36;52;48608.55;44384.04
29-11-2018;YTD;Completed;560;1560;2341;2398056.0;2149115.5
30-11-2018;MTD;Rejected;1;5;6;6669.94;6278.844
30-11-2018;MTD;Completed;42;119;175;198645.53;176050.56
30-11-2018;QTD;Rejected;1;5;6;6669.94;6278.844
30-11-2018;QTD;Completed;106;292;429;433697.3;388128.66
30-11-2018;YTD;Rejected;13;36;52;48608.55;44384.04
30-11-2018;YTD;Completed;561;1565;2349;2406775.0;2156939.5
01-12-2018;QTD;Rejected;1;5;6;6669.94;6278.844
01-12-2018;QTD;Completed;106;292;429;433697.3;388128.66
01-12-2018;YTD;Rejected;13;36;52;48608.55;44384.04
01-12-2018;YTD;Completed;561;1565;2349;2406775.0;2156939.5
02-12-2018;QTD;Rejected;1;5;6;6669.94;6278.844
02-12-2018;QTD;Completed;106;292;429;433697.3;388128.66
02-12-2018;YTD;Rejected;13;36;52;48608.55;44384.04
02-12-2018;YTD;Completed;561;1565;2349;2406775.0;2156939.5
03-12-2018;MTD;Completed;1;1;2;3599.98;3347.9814
03-12-2018;QTD;Rejected;1;5;6;6669.94;6278.844
03-12-2018;QTD;Completed;107;293;431;437297.3;391476.62
03-12-2018;YTD;Rejected;13;36;52;48608.55;44384.04
03-12-2018;YTD;Completed;562;1566;2351;2410375.0;2160287.5
04-12-2018;MTD;Rejected;1;2;4;3956.0;3276.34
04-12-2018;MTD;Completed;5;13;20;17847.84;15963.827
04-12-2018;QTD;Rejected;2;7;10;10625.94;9555.185
04-12-2018;QTD;Completed;111;305;449;451545.16;404092.47
04-12-2018;YTD;Rejected;14;38;56;52564.55;47660.38
04-12-2018;YTD;Completed;566;1578;2369;2424622.8;2172903.5
05-12-2018;MTD;Rejected;1;2;4;3956.0;3276.34
05-12-2018;MTD;Completed;5;13;20;17847.84;15963.827
05-12-2018;QTD;Rejected;2;7;10;10625.94;9555.185
05-12-2018;QTD;Completed;111;305;449;451545.16;404092.47
05-12-2018;YTD;Rejected;14;38;56;52564.55;47660.38
05-12-2018;YTD;Completed;566;1578;2369;2424622.8;2172903.5
06-12-2018;MTD;Rejected;1;2;4;3956.0;3276.34
06-12-2018;MTD;Completed;11;31;48;38504.61;35073.746
06-12-2018;QTD;Rejected;2;7;10;10625.94;9555.185
06-12-2018;QTD;Completed;117;323;477;472201.94;423202.4
06-12-2018;YTD;Rejected;14;38;56;52564.55;47660.38
06-12-2018;YTD;Completed;572;1596;2397;2445279.5;2192013.2
07-12-2018;MTD;Rejected;1;2;4;3956.0;3276.34
07-12-2018;MTD;Completed;13;35;54;42144.55;38391.69
07-12-2018;QTD;Rejected;2;7;10;10625.94;9555.185
07-12-2018;QTD;Completed;119;327;483;475841.88;426520.34
07-12-2018;YTD;Rejected;14;38;56;52564.55;47660.38
07-12-2018;YTD;Completed;574;1600;2403;2448919.5;2195331.2
08-12-2018;MTD;Rejected;1;2;4;3956.0;3276.34
08-12-2018;MTD;Completed;16;45;68;57270.46;52439.668
08-12-2018;QTD;Rejected;2;7;10;10625.94;9555.185
08-12-2018;QTD;Completed;122;337;497;490967.78;440568.3
08-12-2018;YTD;Rejected;14;38;56;52564.55;47660.38
08-12-2018;YTD;Completed;577;1610;2417;2464045.5;2209379.2
09-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
09-12-2018;MTD;Completed;21;57;88;80458.3;73375.42
09-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
09-12-2018;QTD;Completed;127;349;517;514155.62;461504.06
09-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
09-12-2018;YTD;Completed;582;1622;2437;2487233.2;2230315.0
10-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
10-12-2018;MTD;Completed;23;63;98;93226.23;84200.875
10-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
10-12-2018;QTD;Completed;129;355;527;526923.56;472329.53
10-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
10-12-2018;YTD;Completed;584;1628;2447;2500001.2;2241140.5
11-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
11-12-2018;MTD;Completed;25;68;107;99896.16;89706.62
11-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
11-12-2018;QTD;Completed;131;360;536;533593.5;477835.28
11-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
11-12-2018;YTD;Completed;586;1633;2456;2506671.2;2246646.2
12-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
12-12-2018;MTD;Completed;27;75;117;121656.07;108757.01
12-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
12-12-2018;QTD;Completed;133;367;546;555353.4;496885.66
12-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
12-12-2018;YTD;Completed;588;1640;2466;2528431.0;2265696.5
13-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
13-12-2018;MTD;Completed;28;80;123;126504.03;113193.61
13-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
13-12-2018;QTD;Completed;134;372;552;560201.4;501322.25
13-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
13-12-2018;YTD;Completed;589;1645;2472;2533279.0;2270133.2
14-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
14-12-2018;MTD;Completed;28;80;123;126504.03;113193.61
14-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
14-12-2018;QTD;Completed;134;372;552;560201.4;501322.25
14-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
14-12-2018;YTD;Completed;589;1645;2472;2533279.0;2270133.2
15-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
15-12-2018;MTD;Completed;29;81;125;127704.01;114309.59
15-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
15-12-2018;QTD;Completed;135;373;554;561401.3;502438.25
15-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
15-12-2018;YTD;Completed;590;1646;2474;2534479.0;2271249.2
16-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
16-12-2018;MTD;Completed;30;85;129;129272.98;115674.54
16-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
16-12-2018;QTD;Completed;136;377;558;562970.3;503803.2
16-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
16-12-2018;YTD;Completed;591;1650;2478;2536048.0;2272614.0
17-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
17-12-2018;MTD;Completed;31;88;134;136720.95;122439.11
17-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
17-12-2018;QTD;Completed;137;380;563;570418.25;510567.75
17-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
17-12-2018;YTD;Completed;592;1653;2483;2543496.0;2279378.8
18-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
18-12-2018;MTD;Completed;32;90;136;137439.94;123099.7
18-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
18-12-2018;QTD;Completed;138;382;565;571137.25;511228.34
18-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
18-12-2018;YTD;Completed;593;1655;2485;2544215.0;2280039.2
19-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
19-12-2018;MTD;Completed;33;94;142;141258.9;126602.195
19-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
19-12-2018;QTD;Completed;139;386;571;574956.25;514730.84
19-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
19-12-2018;YTD;Completed;594;1659;2491;2548034.0;2283541.8
20-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
20-12-2018;MTD;Completed;34;96;145;143008.88;128002.17
20-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
20-12-2018;QTD;Completed;140;388;574;576706.2;516130.8
20-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
20-12-2018;YTD;Completed;595;1661;2494;2549783.8;2284941.8
21-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
21-12-2018;MTD;Completed;36;100;152;149969.81;134312.31
21-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
21-12-2018;QTD;Completed;142;392;581;583667.1;522440.97
21-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
21-12-2018;YTD;Completed;597;1665;2501;2556744.8;2291252.0
22-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
22-12-2018;MTD;Completed;38;102;155;153111.8;136890.89
22-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
22-12-2018;QTD;Completed;144;394;584;586809.1;525019.56
22-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
22-12-2018;YTD;Completed;599;1667;2504;2559886.8;2293830.5
23-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
23-12-2018;MTD;Completed;40;107;162;162467.77;145377.11
23-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
23-12-2018;QTD;Completed;146;399;591;596165.06;533505.75
23-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
23-12-2018;YTD;Completed;601;1672;2511;2569242.8;2302316.8
24-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
24-12-2018;MTD;Completed;42;112;169;166217.69;148805.14
24-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
24-12-2018;QTD;Completed;148;404;598;599915.0;536933.8
24-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
24-12-2018;YTD;Completed;603;1677;2518;2572992.8;2305744.8
25-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
25-12-2018;MTD;Completed;45;120;180;178787.6;159191.2
25-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
25-12-2018;QTD;Completed;151;412;609;612484.94;547319.9
25-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
25-12-2018;YTD;Completed;606;1685;2529;2585562.5;2316130.8
26-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
26-12-2018;MTD;Completed;48;130;197;188277.45;167995.88
26-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
26-12-2018;QTD;Completed;154;422;626;621974.75;556124.5
26-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
26-12-2018;YTD;Completed;609;1695;2546;2595052.5;2324935.5
27-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
27-12-2018;MTD;Completed;50;137;208;195839.34;174855.78
27-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
27-12-2018;QTD;Completed;156;429;637;629536.7;562984.44
27-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
27-12-2018;YTD;Completed;611;1702;2557;2602614.2;2331795.2
28-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
28-12-2018;MTD;Completed;51;141;216;203219.3;180924.72
28-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
28-12-2018;QTD;Completed;157;433;645;636916.6;569053.4
28-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
28-12-2018;YTD;Completed;612;1706;2565;2609994.2;2337864.2
29-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
29-12-2018;MTD;Completed;52;143;219;209569.27;186929.7
29-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
29-12-2018;QTD;Completed;158;435;648;643266.56;575058.4
29-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
29-12-2018;YTD;Completed;613;1708;2568;2616344.2;2343869.2
30-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
30-12-2018;MTD;Completed;53;144;220;212469.25;189684.69
30-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
30-12-2018;QTD;Completed;159;436;649;646166.56;577813.3
30-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
30-12-2018;YTD;Completed;614;1709;2569;2619244.2;2346624.2
31-12-2018;MTD;Rejected;2;5;9;11225.95;10145.293
31-12-2018;MTD;Completed;53;144;220;212469.25;189684.69
31-12-2018;QTD;Rejected;3;10;15;17895.89;16424.139
31-12-2018;QTD;Completed;159;436;649;646166.56;577813.3
31-12-2018;YTD;Rejected;15;41;61;59834.5;54529.332
31-12-2018;YTD;Completed;614;1709;2569;2619244.2;2346624.2
03-01-2019;MTD;Completed;2;3;5;4559.95;4037.957
03-01-2019;QTD;Completed;2;3;5;4559.95;4037.957
03-01-2019;YTD;Completed;2;3;5;4559.95;4037.957
04-01-2019;MTD;Completed;3;6;9;12111.91;10387.32
04-01-2019;QTD;Completed;3;6;9;12111.91;10387.32
04-01-2019;YTD;Completed;3;6;9;12111.91;10387.32
05-01-2019;MTD;Completed;3;6;9;12111.91;10387.32
05-01-2019;QTD;Completed;3;6;9;12111.91;10387.32
05-01-2019;YTD;Completed;3;6;9;12111.91;10387.32
06-01-2019;MTD;Completed;5;15;22;27815.78;24628.902
06-01-2019;QTD;Completed;5;15;22;27815.78;24628.902
06-01-2019;YTD;Completed;5;15;22;27815.78;24628.902
07-01-2019;MTD;Completed;7;19;27;33235.73;29161.357
07-01-2019;QTD;Completed;7;19;27;33235.73;29161.357
07-01-2019;YTD;Completed;7;19;27;33235.73;29161.357
08-01-2019;MTD;Completed;10;26;37;53495.63;48119.465
08-01-2019;QTD;Completed;10;26;37;53495.63;48119.465
08-01-2019;YTD;Completed;10;26;37;53495.63;48119.465
09-01-2019;MTD;Completed;13;33;46;60125.54;54073.883
09-01-2019;QTD;Completed;13;33;46;60125.54;54073.883
09-01-2019;YTD;Completed;13;33;46;60125.54;54073.883
10-01-2019;MTD;Completed;14;37;52;65045.48;58540.527
10-01-2019;QTD;Completed;14;37;52;65045.48;58540.527
10-01-2019;YTD;Completed;14;37;52;65045.48;58540.527
11-01-2019;MTD;Completed;16;42;59;68258.41;61422.664
11-01-2019;QTD;Completed;16;42;59;68258.41;61422.664
11-01-2019;YTD;Completed;16;42;59;68258.41;61422.664
12-01-2019;MTD;Completed;17;47;66;76990.34;68553.2
12-01-2019;QTD;Completed;17;47;66;76990.34;68553.2
12-01-2019;YTD;Completed;17;47;66;76990.34;68553.2
13-01-2019;MTD;Completed;17;47;66;76990.34;68553.2
13-01-2019;QTD;Completed;17;47;66;76990.34;68553.2
13-01-2019;YTD;Completed;17;47;66;76990.34;68553.2
14-01-2019;MTD;Completed;19;56;79;90344.21;80570.25
14-01-2019;QTD;Completed;19;56;79;90344.21;80570.25
14-01-2019;YTD;Completed;19;56;79;90344.21;80570.25
15-01-2019;MTD;Completed;19;56;79;90344.21;80570.25
15-01-2019;QTD;Completed;19;56;79;90344.21;80570.25
15-01-2019;YTD;Completed;19;56;79;90344.21;80570.25
16-01-2019;MTD;Completed;21;60;84;91955.16;82075.2
16-01-2019;QTD;Completed;21;60;84;91955.16;82075.2
16-01-2019;YTD;Completed;21;60;84;91955.16;82075.2
17-01-2019;MTD;Completed;24;69;98;128491.02;115474.27
17-01-2019;QTD;Completed;24;69;98;128491.02;115474.27
17-01-2019;YTD;Completed;24;69;98;128491.02;115474.27
18-01-2019;MTD;Completed;26;75;109;154830.9;139803.17
18-01-2019;QTD;Completed;26;75;109;154830.9;139803.17
18-01-2019;YTD;Completed;26;75;109;154830.9;139803.17
19-01-2019;MTD;Completed;27;80;118;162980.81;147142.6
19-01-2019;QTD;Completed;27;80;118;162980.81;147142.6
19-01-2019;YTD;Completed;27;80;118;162980.81;147142.6
20-01-2019;MTD;Completed;29;90;132;182948.7;164738.08
20-01-2019;QTD;Completed;29;90;132;182948.7;164738.08
20-01-2019;YTD;Completed;29;90;132;182948.7;164738.08
21-01-2019;MTD;Completed;31;95;140;196028.62;176227.02
21-01-2019;QTD;Completed;31;95;140;196028.62;176227.02
21-01-2019;YTD;Completed;31;95;140;196028.62;176227.02
22-01-2019;MTD;Completed;33;102;149;202069.55;181690.05
22-01-2019;QTD;Completed;33;102;149;202069.55;181690.05
22-01-2019;YTD;Completed;33;102;149;202069.55;181690.05
23-01-2019;MTD;Completed;34;104;152;203889.52;183382.62
23-01-2019;QTD;Completed;34;104;152;203889.52;183382.62
23-01-2019;YTD;Completed;34;104;152;203889.52;183382.62
24-01-2019;MTD;Completed;35;108;158;209543.45;188536.77
24-01-2019;QTD;Completed;35;108;158;209543.45;188536.77
24-01-2019;YTD;Completed;35;108;158;209543.45;188536.77
25-01-2019;MTD;Completed;36;113;164;217394.4;195515.48
25-01-2019;QTD;Completed;36;113;164;217394.4;195515.48
25-01-2019;YTD;Completed;36;113;164;217394.4;195515.48
26-01-2019;MTD;Completed;38;120;174;236486.3;213067.73
26-01-2019;QTD;Completed;38;120;174;236486.3;213067.73
26-01-2019;YTD;Completed;38;120;174;236486.3;213067.73
27-01-2019;MTD;Completed;39;121;176;237686.28;214027.72
27-01-2019;QTD;Completed;39;121;176;237686.28;214027.72
27-01-2019;YTD;Completed;39;121;176;237686.28;214027.72
28-01-2019;MTD;Completed;43;136;199;261908.06;236134.6
28-01-2019;QTD;Completed;43;136;199;261908.06;236134.6
28-01-2019;YTD;Completed;43;136;199;261908.06;236134.6
29-01-2019;MTD;Completed;48;150;219;292987.88;263128.44
29-01-2019;QTD;Completed;48;150;219;292987.88;263128.44
29-01-2019;YTD;Completed;48;150;219;292987.88;263128.44
30-01-2019;MTD;Completed;48;150;219;292987.88;263128.44
30-01-2019;QTD;Completed;48;150;219;292987.88;263128.44
30-01-2019;YTD;Completed;48;150;219;292987.88;263128.44
31-01-2019;MTD;Completed;50;157;229;316954.78;285616.47
31-01-2019;QTD;Completed;50;157;229;316954.78;285616.47
31-01-2019;YTD;Completed;50;157;229;316954.78;285616.47
01-02-2019;MTD;Completed;1;5;7;3359.95;2787.959
01-02-2019;QTD;Completed;51;162;236;320314.72;288404.44
01-02-2019;YTD;Completed;51;162;236;320314.72;288404.44
02-02-2019;MTD;Completed;4;12;17;12381.85;10816.469
02-02-2019;QTD;Completed;54;169;246;329336.62;296432.94
02-02-2019;YTD;Completed;54;169;246;329336.62;296432.94
03-02-2019;MTD;Completed;5;16;23;17017.79;15011.776
03-02-2019;QTD;Completed;55;173;252;333972.56;300628.25
03-02-2019;YTD;Completed;55;173;252;333972.56;300628.25
04-02-2019;MTD;Completed;6;20;30;26259.72;22759.516
04-02-2019;QTD;Completed;56;177;259;343214.5;308376.0
04-02-2019;YTD;Completed;56;177;259;343214.5;308376.0
05-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
05-02-2019;MTD;Completed;10;34;52;53582.5;46859.812
05-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
05-02-2019;QTD;Completed;60;191;281;370537.28;332476.28
05-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
05-02-2019;YTD;Completed;60;191;281;370537.28;332476.28
06-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
06-02-2019;MTD;Completed;13;43;66;73577.36;65263.99
06-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
06-02-2019;QTD;Completed;63;200;295;390532.12;350880.47
06-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
06-02-2019;YTD;Completed;63;200;295;390532.12;350880.47
07-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
07-02-2019;MTD;Completed;15;46;70;85187.32;75768.45
07-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
07-02-2019;QTD;Completed;65;203;299;402142.1;361384.94
07-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
07-02-2019;YTD;Completed;65;203;299;402142.1;361384.94
08-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
08-02-2019;MTD;Completed;19;57;88;109909.16;97171.51
08-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
08-02-2019;QTD;Completed;69;214;317;426863.94;382788.0
08-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
08-02-2019;YTD;Completed;69;214;317;426863.94;382788.0
09-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
09-02-2019;MTD;Completed;21;64;99;119021.05;105305.91
09-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
09-02-2019;QTD;Completed;71;221;328;435975.8;390922.4
09-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
09-02-2019;YTD;Completed;71;221;328;435975.8;390922.4
10-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
10-02-2019;MTD;Completed;22;67;103;125731.01;111264.98
10-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
10-02-2019;QTD;Completed;72;224;332;442685.78;396881.47
10-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
10-02-2019;YTD;Completed;72;224;332;442685.78;396881.47
11-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
11-02-2019;MTD;Completed;23;70;108;133310.95;118422.33
11-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
11-02-2019;QTD;Completed;73;227;337;450265.72;404038.8
11-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
11-02-2019;YTD;Completed;73;227;337;450265.72;404038.8
12-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
12-02-2019;MTD;Completed;23;70;108;133310.95;118422.33
12-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
12-02-2019;QTD;Completed;73;227;337;450265.72;404038.8
12-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
12-02-2019;YTD;Completed;73;227;337;450265.72;404038.8
13-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
13-02-2019;MTD;Completed;27;87;136;162375.69;144218.89
13-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
13-02-2019;QTD;Completed;77;244;365;479330.44;429835.38
13-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
13-02-2019;YTD;Completed;77;244;365;479330.44;429835.38
14-02-2019;MTD;Rejected;1;4;6;15259.94;13523.746
14-02-2019;MTD;Completed;28;88;138;162795.66;144554.88
14-02-2019;QTD;Rejected;1;4;6;15259.94;13523.746
14-02-2019;QTD;Completed;78;245;367;479750.44;430171.34
14-02-2019;YTD;Rejected;1;4;6;15259.94;13523.746
14-02-2019;YTD;Completed;78;245;367;479750.44;430171.34
15-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
15-02-2019;MTD;Completed;30;94;148;181570.56;162283.88
15-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
15-02-2019;QTD;Completed;80;251;377;498525.34;447900.38
15-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
15-02-2019;YTD;Completed;80;251;377;498525.34;447900.38
16-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
16-02-2019;MTD;Completed;34;104;163;198601.4;177969.56
16-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
16-02-2019;QTD;Completed;84;261;392;515556.2;463586.06
16-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
16-02-2019;YTD;Completed;84;261;392;515556.2;463586.06
17-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
17-02-2019;MTD;Completed;34;104;163;198601.4;177969.56
17-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
17-02-2019;QTD;Completed;84;261;392;515556.2;463586.06
17-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
17-02-2019;YTD;Completed;84;261;392;515556.2;463586.06
18-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
18-02-2019;MTD;Completed;35;107;168;201105.36;180289.33
18-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
18-02-2019;QTD;Completed;85;264;397;518060.12;465905.8
18-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
18-02-2019;YTD;Completed;85;264;397;518060.12;465905.8
19-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
19-02-2019;MTD;Completed;40;121;186;218963.19;196249.3
19-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
19-02-2019;QTD;Completed;90;278;415;535917.94;481865.78
19-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
19-02-2019;YTD;Completed;90;278;415;535917.94;481865.78
20-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
20-02-2019;MTD;Completed;42;126;192;231153.12;207403.25
20-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
20-02-2019;QTD;Completed;92;283;421;548107.9;493019.72
20-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
20-02-2019;YTD;Completed;92;283;421;548107.9;493019.72
21-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
21-02-2019;MTD;Completed;43;130;198;237726.06;213599.89
21-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
21-02-2019;QTD;Completed;93;287;427;554680.8;499216.38
21-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
21-02-2019;YTD;Completed;93;287;427;554680.8;499216.38
22-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
22-02-2019;MTD;Completed;43;130;198;237726.06;213599.89
22-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
22-02-2019;QTD;Completed;93;287;427;554680.8;499216.38
22-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
22-02-2019;YTD;Completed;93;287;427;554680.8;499216.38
23-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
23-02-2019;MTD;Completed;43;130;198;237726.06;213599.89
23-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
23-02-2019;QTD;Completed;93;287;427;554680.8;499216.38
23-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
23-02-2019;YTD;Completed;93;287;427;554680.8;499216.38
24-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
24-02-2019;MTD;Completed;43;130;198;237726.06;213599.89
24-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
24-02-2019;QTD;Completed;93;287;427;554680.8;499216.38
24-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
24-02-2019;YTD;Completed;93;287;427;554680.8;499216.38
25-02-2019;MTD;Rejected;2;6;9;31259.91;27323.72
25-02-2019;MTD;Completed;44;134;203;243078.02;217933.95
25-02-2019;QTD;Rejected;2;6;9;31259.91;27323.72
25-02-2019;QTD;Completed;94;291;432;560032.75;503550.44
25-02-2019;YTD;Rejected;2;6;9;31259.91;27323.72
