date_ref;period;staff_id;nb_orders;nb_items;quantity;gross_sales;net_sales
06-12-2018;YTD;1;117;340;513;559280.6;503301.9
06-12-2018;YTD;2;402;1112;1672;1642238.8;1467848.4
06-12-2018;YTD;3;53;144;212;243760.23;220863.05
07-12-2018;MTD;1;2;5;6;5168.95;4798.0044
07-12-2018;MTD;2;9;26;42;33335.66;30275.742
07-12-2018;MTD;3;2;4;6;3639.94;3317.9446
07-12-2018;QTD;1;30;86;128;145802.89;129744.89
07-12-2018;QTD;2;77;212;312;283328.38;255233.28
07-12-2018;QTD;3;12;29;43;46710.59;41542.176
07-12-2018;YTD;1;117;340;513;559280.6;503301.9
07-12-2018;YTD;2;402;1112;1672;1642238.8;1467848.4
07-12-2018;YTD;3;55;148;218;247400.17;224181.0
08-12-2018;MTD;1;4;13;17;17636.87;16485.59
08-12-2018;MTD;2;10;28;45;35993.65;32636.133
08-12-2018;MTD;3;2;4;6;3639.94;3317.9446
08-12-2018;QTD;1;32;94;139;158270.81;141432.47
08-12-2018;QTD;2;78;214;315;285986.38;257593.67
08-12-2018;QTD;3;12;29;43;46710.59;41542.176
08-12-2018;YTD;1;119;348;524;571748.56;514989.5
08-12-2018;YTD;2;403;1114;1675;1644896.8;1470208.8
08-12-2018;YTD;3;55;148;218;247400.17;224181.0
09-12-2018;MTD;1;4;13;17;17636.87;16485.59
09-12-2018;MTD;2;15;40;65;59181.49;53571.89
09-12-2018;MTD;3;2;4;6;3639.94;3317.9446
09-12-2018;QTD;1;32;94;139;158270.81;141432.47
09-12-2018;QTD;2;83;226;335;309174.22;278529.44
09-12-2018;QTD;3;12;29;43;46710.59;41542.176
09-12-2018;YTD;1;119;348;524;571748.56;514989.5
09-12-2018;YTD;2;408;1126;1695;1668084.6;1491144.5
09-12-2018;YTD;3;55;148;218;247400.17;224181.0
10-12-2018;MTD;1;4;13;17;17636.87;16485.59
10-12-2018;MTD;2;17;46;75;71949.42;64397.34
10-12-2018;MTD;3;2;4;6;3639.94;3317.9446
10-12-2018;QTD;1;32;94;139;158270.81;141432.47
10-12-2018;QTD;2;85;232;345;321942.16;289354.88
10-12-2018;QTD;3;12;29;43;46710.59;41542.176
10-12-2018;YTD;1;119;348;524;571748.56;514989.5
10-12-2018;YTD;2;410;1132;1705;1680852.5;1501970.0
10-12-2018;YTD;3;55;148;218;247400.17;224181.0
11-12-2018;MTD;1;4;13;17;17636.87;16485.59
11-12-2018;MTD;2;19;51;84;78619.35;69903.086
11-12-2018;MTD;3;2;4;6;3639.94;3317.9446
11-12-2018;QTD;1;32;94;139;158270.81;141432.47
11-12-2018;QTD;2;87;237;354;328612.1;294860.62
11-12-2018;QTD;3;12;29;43;46710.59;41542.176
11-12-2018;YTD;1;119;348;524;571748.56;514989.5
11-12-2018;YTD;2;412;1137;1714;1687522.4;1507475.8
11-12-2018;YTD;3;55;148;218;247400.17;224181.0
12-12-2018;MTD;1;5;16;22;31986.82;28820.547
12-12-2018;MTD;2;20;55;89;86029.31;76618.516
12-12-2018;MTD;3;2;4;6;3639.94;3317.9446
12-12-2018;QTD;1;33;97;144;172620.77;153767.42
12-12-2018;QTD;2;88;241;359;336022.03;301576.06
12-12-2018;QTD;3;12;29;43;46710.59;41542.176
12-12-2018;YTD;1;120;351;529;586098.5;527324.44
12-12-2018;YTD;2;413;1141;1719;1694932.4;1514191.1
12-12-2018;YTD;3;55;148;218;247400.17;224181.0
13-12-2018;MTD;1;5;16;22;31986.82;28820.547
13-12-2018;MTD;2;21;60;95;90877.27;81055.12
13-12-2018;MTD;3;2;4;6;3639.94;3317.9446
13-12-2018;QTD;1;33;97;144;172620.77;153767.42
13-12-2018;QTD;2;89;246;365;340870.0;306012.66
13-12-2018;QTD;3;12;29;43;46710.59;41542.176
13-12-2018;YTD;1;120;351;529;586098.5;527324.44
13-12-2018;YTD;2;414;1146;1725;1699780.4;1518627.8
13-12-2018;YTD;3;55;148;218;247400.17;224181.0
14-12-2018;MTD;1;5;16;22;31986.82;28820.547
14-12-2018;MTD;2;21;60;95;90877.27;81055.12
14-12-2018;MTD;3;2;4;6;3639.94;3317.9446
14-12-2018;QTD;1;33;97;144;172620.77;153767.42
14-12-2018;QTD;2;89;246;365;340870.0;306012.66
14-12-2018;QTD;3;12;29;43;46710.59;41542.176
14-12-2018;YTD;1;120;351;529;586098.5;527324.44
14-12-2018;YTD;2;414;1146;1725;1699780.4;1518627.8
14-12-2018;YTD;3;55;148;218;247400.17;224181.0
15-12-2018;MTD;1;5;16;22;31986.82;28820.547
15-12-2018;MTD;2;22;61;97;92077.25;82171.1
15-12-2018;MTD;3;2;4;6;3639.94;3317.9446
15-12-2018;QTD;1;33;97;144;172620.77;153767.42
15-12-2018;QTD;2;90;247;367;342069.97;307128.62
15-12-2018;QTD;3;12;29;43;46710.59;41542.176
15-12-2018;YTD;1;120;351;529;586098.5;527324.44
15-12-2018;YTD;2;415;1147;1727;1700980.4;1519743.8
15-12-2018;YTD;3;55;148;218;247400.17;224181.0
16-12-2018;MTD;1;5;16;22;31986.82;28820.547
16-12-2018;MTD;2;23;65;101;93646.22;83536.05
16-12-2018;MTD;3;2;4;6;3639.94;3317.9446
16-12-2018;QTD;1;33;97;144;172620.77;153767.42
16-12-2018;QTD;2;91;251;371;343638.94;308493.6
16-12-2018;QTD;3;12;29;43;46710.59;41542.176
16-12-2018;YTD;1;120;351;529;586098.5;527324.44
16-12-2018;YTD;2;416;1151;1731;1702549.2;1521108.6
16-12-2018;YTD;3;55;148;218;247400.17;224181.0
17-12-2018;MTD;1;5;16;22;31986.82;28820.547
17-12-2018;MTD;2;24;68;106;101094.19;90300.62
17-12-2018;MTD;3;2;4;6;3639.94;3317.9446
17-12-2018;QTD;1;33;97;144;172620.77;153767.42
17-12-2018;QTD;2;92;254;376;351086.9;315258.16
17-12-2018;QTD;3;12;29;43;46710.59;41542.176
17-12-2018;YTD;1;120;351;529;586098.5;527324.44
17-12-2018;YTD;2;417;1154;1736;1709997.2;1527873.2
17-12-2018;YTD;3;55;148;218;247400.17;224181.0
18-12-2018;MTD;1;6;18;24;32705.81;29481.137
18-12-2018;MTD;2;24;68;106;101094.19;90300.62
18-12-2018;MTD;3;2;4;6;3639.94;3317.9446
18-12-2018;QTD;1;34;99;146;173339.75;154428.02
18-12-2018;QTD;2;92;254;376;351086.9;315258.16
18-12-2018;QTD;3;12;29;43;46710.59;41542.176
18-12-2018;YTD;1;121;353;531;586817.5;527985.06
18-12-2018;YTD;2;417;1154;1736;1709997.2;1527873.2
18-12-2018;YTD;3;55;148;218;247400.17;224181.0
19-12-2018;MTD;1;6;18;24;32705.81;29481.137
19-12-2018;MTD;2;24;68;106;101094.19;90300.62
19-12-2018;MTD;3;3;8;12;7458.9;6820.438
19-12-2018;QTD;1;34;99;146;173339.75;154428.02
19-12-2018;QTD;2;92;254;376;351086.9;315258.16
19-12-2018;QTD;3;13;33;49;50529.55;45044.668
19-12-2018;YTD;1;121;353;531;586817.5;527985.06
19-12-2018;YTD;2;417;1154;1736;1709997.2;1527873.2
19-12-2018;YTD;3;56;152;224;251219.12;227683.48
20-12-2018;MTD;1;6;18;24;32705.81;29481.137
20-12-2018;MTD;2;25;70;109;102844.16;91700.59
20-12-2018;MTD;3;3;8;12;7458.9;6820.438
20-12-2018;QTD;1;34;99;146;173339.75;154428.02
20-12-2018;QTD;2;93;256;379;352836.88;316658.12
20-12-2018;QTD;3;13;33;49;50529.55;45044.668
20-12-2018;YTD;1;121;353;531;586817.5;527985.06
20-12-2018;YTD;2;418;1156;1739;1711747.2;1529273.2
20-12-2018;YTD;3;56;152;224;251219.12;227683.48
21-12-2018;MTD;1;6;18;24;32705.81;29481.137
21-12-2018;MTD;2;27;74;116;109805.11;98010.74
21-12-2018;MTD;3;3;8;12;7458.9;6820.438
21-12-2018;QTD;1;34;99;146;173339.75;154428.02
21-12-2018;QTD;2;95;260;386;359797.84;322968.28
21-12-2018;QTD;3;13;33;49;50529.55;45044.668
21-12-2018;YTD;1;121;353;531;586817.5;527985.06
21-12-2018;YTD;2;420;1160;1746;1718708.2;1535583.4
21-12-2018;YTD;3;56;152;224;251219.12;227683.48
22-12-2018;MTD;1;6;18;24;32705.81;29481.137
22-12-2018;MTD;2;29;76;119;112947.08;100589.31
22-12-2018;MTD;3;3;8;12;7458.9;6820.438
22-12-2018;QTD;1;34;99;146;173339.75;154428.02
22-12-2018;QTD;2;97;262;389;362939.8;325546.84
22-12-2018;QTD;3;13;33;49;50529.55;45044.668
22-12-2018;YTD;1;121;353;531;586817.5;527985.06
22-12-2018;YTD;2;422;1162;1749;1721850.1;1538162.0
22-12-2018;YTD;3;56;152;224;251219.12;227683.48
23-12-2018;MTD;1;6;18;24;32705.81;29481.137
23-12-2018;MTD;2;31;81;126;122303.05;109075.53
23-12-2018;MTD;3;3;8;12;7458.9;6820.438
23-12-2018;QTD;1;34;99;146;173339.75;154428.02
23-12-2018;QTD;2;99;267;396;372295.78;334033.06
23-12-2018;QTD;3;13;33;49;50529.55;45044.668
23-12-2018;YTD;1;121;353;531;586817.5;527985.06
23-12-2018;YTD;2;424;1167;1756;1731206.1;1546648.1
23-12-2018;YTD;3;56;152;224;251219.12;227683.48
24-12-2018;MTD;1;6;18;24;32705.81;29481.137
24-12-2018;MTD;2;33;86;133;126052.98;112503.56
24-12-2018;MTD;3;3;8;12;7458.9;6820.438
24-12-2018;QTD;1;34;99;146;173339.75;154428.02
24-12-2018;QTD;2;101;272;403;376045.72;337461.1
24-12-2018;QTD;3;13;33;49;50529.55;45044.668
24-12-2018;YTD;1;121;353;531;586817.5;527985.06
24-12-2018;YTD;2;426;1172;1763;1734956.0;1550076.2
24-12-2018;YTD;3;56;152;224;251219.12;227683.48
25-12-2018;MTD;1;7;22;30;37696.76;33667.664
25-12-2018;MTD;2;35;90;138;133631.94;118703.1
25-12-2018;MTD;3;3;8;12;7458.9;6820.438
25-12-2018;QTD;1;35;103;152;178330.7;158614.55
25-12-2018;QTD;2;103;276;408;383624.66;343660.62
25-12-2018;QTD;3;13;33;49;50529.55;45044.668
25-12-2018;YTD;1;122;357;537;591808.44;532171.56
25-12-2018;YTD;2;428;1176;1768;1742535.0;1556275.8
25-12-2018;YTD;3;56;152;224;251219.12;227683.48
26-12-2018;MTD;1;9;28;41;43927.66;39457.023
26-12-2018;MTD;2;36;94;144;136890.9;121718.414
26-12-2018;MTD;3;3;8;12;7458.9;6820.438
26-12-2018;QTD;1;37;109;163;184561.6;164403.9
26-12-2018;QTD;2;104;280;414;386883.62;346675.94
26-12-2018;QTD;3;13;33;49;50529.55;45044.668
26-12-2018;YTD;1;124;363;548;598039.4;537960.94
26-12-2018;YTD;2;429;1180;1774;1745794.0;1559291.0
26-12-2018;YTD;3;56;152;224;251219.12;227683.48
27-12-2018;MTD;1;10;30;45;46087.62;41465.785
27-12-2018;MTD;2;37;99;151;142292.83;126569.555
27-12-2018;MTD;3;3;8;12;7458.9;6820.438
27-12-2018;QTD;1;38;111;167;186721.56;166412.67
27-12-2018;QTD;2;105;285;421;392285.56;351527.1
27-12-2018;QTD;3;13;33;49;50529.55;45044.668
27-12-2018;YTD;1;125;365;552;600199.3;539969.7
27-12-2018;YTD;2;430;1185;1781;1751195.9;1564142.1
27-12-2018;YTD;3;56;152;224;251219.12;227683.48
28-12-2018;MTD;1;10;30;45;46087.62;41465.785
28-12-2018;MTD;2;37;99;151;142292.83;126569.555
28-12-2018;MTD;3;4;12;20;14838.84;12889.387
28-12-2018;QTD;1;38;111;167;186721.56;166412.67
28-12-2018;QTD;2;105;285;421;392285.56;351527.1
28-12-2018;QTD;3;14;37;57;57909.49;51113.617
28-12-2018;YTD;1;125;365;552;600199.3;539969.7
28-12-2018;YTD;2;430;1185;1781;1751195.9;1564142.1
28-12-2018;YTD;3;57;156;232;258599.06;233752.44
29-12-2018;MTD;1;10;30;45;46087.62;41465.785
29-12-2018;MTD;2;38;101;154;148642.8;132574.53
29-12-2018;MTD;3;4;12;20;14838.84;12889.387
29-12-2018;QTD;1;38;111;167;186721.56;166412.67
29-12-2018;QTD;2;106;287;424;398635.53;357532.06
29-12-2018;QTD;3;14;37;57;57909.49;51113.617
29-12-2018;YTD;1;125;365;552;600199.3;539969.7
29-12-2018;YTD;2;431;1187;1784;1757545.9;1570147.1
29-12-2018;YTD;3;57;156;232;258599.06;233752.44
30-12-2018;MTD;1;10;30;45;46087.62;41465.785
30-12-2018;MTD;2;39;102;155;151542.8;135329.52
30-12-2018;MTD;3;4;12;20;14838.84;12889.387
30-12-2018;QTD;1;38;111;167;186721.56;166412.67
30-12-2018;QTD;2;107;288;425;401535.53;360287.06
30-12-2018;QTD;3;14;37;57;57909.49;51113.617
30-12-2018;YTD;1;125;365;552;600199.3;539969.7
30-12-2018;YTD;2;432;1188;1785;1760445.9;1572902.1
30-12-2018;YTD;3;57;156;232;258599.06;233752.44
31-12-2018;MTD;1;10;30;45;46087.62;41465.785
31-12-2018;MTD;2;39;102;155;151542.8;135329.52
31-12-2018;MTD;3;4;12;20;14838.84;12889.387
31-12-2018;QTD;1;38;111;167;186721.56;166412.67
31-12-2018;QTD;2;107;288;425;401535.53;360287.06
31-12-2018;QTD;3;14;37;57;57909.49;51113.617
31-12-2018;YTD;1;125;365;552;600199.3;539969.7
31-12-2018;YTD;2;432;1188;1785;1760445.9;1572902.1
31-12-2018;YTD;3;57;156;232;258599.06;233752.44
03-01-2019;MTD;1;1;1;2;659.98;527.984
03-01-2019;MTD;2;1;2;3;3899.97;3509.973
03-01-2019;QTD;1;1;1;2;659.98;527.984
03-01-2019;QTD;2;1;2;3;3899.97;3509.973
03-01-2019;YTD;1;1;1;2;659.98;527.984
03-01-2019;YTD;2;1;2;3;3899.97;3509.973
04-01-2019;MTD;1;1;1;2;659.98;527.984
04-01-2019;MTD;2;2;5;7;11451.93;9859.337
04-01-2019;QTD;1;1;1;2;659.98;527.984
04-01-2019;QTD;2;2;5;7;11451.93;9859.337
04-01-2019;YTD;1;1;1;2;659.98;527.984
04-01-2019;YTD;2;2;5;7;11451.93;9859.337
05-01-2019;MTD;1;1;1;2;659.98;527.984
05-01-2019;MTD;2;2;5;7;11451.93;9859.337
05-01-2019;QTD;1;1;1;2;659.98;527.984
05-01-2019;QTD;2;2;5;7;11451.93;9859.337
05-01-2019;YTD;1;1;1;2;659.98;527.984
05-01-2019;YTD;2;2;5;7;11451.93;9859.337
06-01-2019;MTD;1;1;1;2;659.98;527.984
06-01-2019;MTD;2;4;14;20;27155.8;24100.918
06-01-2019;QTD;1;1;1;2;659.98;527.984
06-01-2019;QTD;2;4;14;20;27155.8;24100.918
06-01-2019;YTD;1;1;1;2;659.98;527.984
06-01-2019;YTD;2;4;14;20;27155.8;24100.918
07-01-2019;MTD;1;2;4;5;5179.95;4223.4585
07-01-2019;MTD;2;5;15;22;28055.78;24937.898
07-01-2019;QTD;1;2;4;5;5179.95;4223.4585
07-01-2019;QTD;2;5;15;22;28055.78;24937.898
07-01-2019;YTD;1;2;4;5;5179.95;4223.4585
07-01-2019;YTD;2;5;15;22;28055.78;24937.898
08-01-2019;MTD;1;3;5;6;5929.94;4935.949
08-01-2019;MTD;2;7;21;31;47565.69;43183.516
08-01-2019;QTD;1;3;5;6;5929.94;4935.949
08-01-2019;QTD;2;7;21;31;47565.69;43183.516
08-01-2019;YTD;1;3;5;6;5929.94;4935.949
08-01-2019;YTD;2;7;21;31;47565.69;43183.516
09-01-2019;MTD;1;4;9;11;10739.89;9205.906
09-01-2019;MTD;2;9;24;35;49385.65;44867.977
09-01-2019;QTD;1;4;9;11;10739.89;9205.906
09-01-2019;QTD;2;9;24;35;49385.65;44867.977
09-01-2019;YTD;1;4;9;11;10739.89;9205.906
09-01-2019;YTD;2;9;24;35;49385.65;44867.977
10-01-2019;MTD;1;5;13;17;15659.83;13672.552
10-01-2019;MTD;2;9;24;35;49385.65;44867.977
10-01-2019;QTD;1;5;13;17;15659.83;13672.552
10-01-2019;QTD;2;9;24;35;49385.65;44867.977
10-01-2019;YTD;1;5;13;17;15659.83;13672.552
10-01-2019;YTD;2;9;24;35;49385.65;44867.977
11-01-2019;MTD;1;6;14;18;16659.82;14472.543
11-01-2019;MTD;2;10;28;41;51598.59;46950.12
11-01-2019;QTD;1;6;14;18;16659.82;14472.543
11-01-2019;QTD;2;10;28;41;51598.59;46950.12
11-01-2019;YTD;1;6;14;18;16659.82;14472.543
11-01-2019;YTD;2;10;28;41;51598.59;46950.12
12-01-2019;MTD;1;6;14;18;16659.82;14472.543
12-01-2019;MTD;2;10;28;41;51598.59;46950.12
12-01-2019;MTD;3;1;5;7;8731.93;7130.5405
12-01-2019;QTD;1;6;14;18;16659.82;14472.543
12-01-2019;QTD;2;10;28;41;51598.59;46950.12
12-01-2019;QTD;3;1;5;7;8731.93;7130.5405
12-01-2019;YTD;1;6;14;18;16659.82;14472.543
12-01-2019;YTD;2;10;28;41;51598.59;46950.12
12-01-2019;YTD;3;1;5;7;8731.93;7130.5405
13-01-2019;MTD;1;6;14;18;16659.82;14472.543
13-01-2019;MTD;2;10;28;41;51598.59;46950.12
13-01-2019;MTD;3;1;5;7;8731.93;7130.5405
13-01-2019;QTD;1;6;14;18;16659.82;14472.543
13-01-2019;QTD;2;10;28;41;51598.59;46950.12
13-01-2019;QTD;3;1;5;7;8731.93;7130.5405
13-01-2019;YTD;1;6;14;18;16659.82;14472.543
13-01-2019;YTD;2;10;28;41;51598.59;46950.12
13-01-2019;YTD;3;1;5;7;8731.93;7130.5405
14-01-2019;MTD;1;7;19;25;25071.75;21992.58
14-01-2019;MTD;2;11;32;47;56540.53;51447.125
14-01-2019;MTD;3;1;5;7;8731.93;7130.5405
14-01-2019;QTD;1;7;19;25;25071.75;21992.58
14-01-2019;QTD;2;11;32;47;56540.53;51447.125
14-01-2019;QTD;3;1;5;7;8731.93;7130.5405
14-01-2019;YTD;1;7;19;25;25071.75;21992.58
14-01-2019;YTD;2;11;32;47;56540.53;51447.125
14-01-2019;YTD;3;1;5;7;8731.93;7130.5405
15-01-2019;MTD;1;7;19;25;25071.75;21992.58
15-01-2019;MTD;2;11;32;47;56540.53;51447.125
15-01-2019;MTD;3;1;5;7;8731.93;7130.5405
15-01-2019;QTD;1;7;19;25;25071.75;21992.58
15-01-2019;QTD;2;11;32;47;56540.53;51447.125
15-01-2019;QTD;3;1;5;7;8731.93;7130.5405
15-01-2019;YTD;1;7;19;25;25071.75;21992.58
15-01-2019;YTD;2;11;32;47;56540.53;51447.125
15-01-2019;YTD;3;1;5;7;8731.93;7130.5405
16-01-2019;MTD;1;8;20;26;25322.74;22218.47
16-01-2019;MTD;2;12;35;51;57900.49;52726.188
16-01-2019;MTD;3;1;5;7;8731.93;7130.5405
16-01-2019;QTD;1;8;20;26;25322.74;22218.47
16-01-2019;QTD;2;12;35;51;57900.49;52726.188
16-01-2019;QTD;3;1;5;7;8731.93;7130.5405
16-01-2019;YTD;1;8;20;26;25322.74;22218.47
16-01-2019;YTD;2;12;35;51;57900.49;52726.188
16-01-2019;YTD;3;1;5;7;8731.93;7130.5405
17-01-2019;MTD;1;9;22;29;32598.71;29130.643
17-01-2019;MTD;2;14;42;62;87160.38;79213.086
17-01-2019;MTD;3;1;5;7;8731.93;7130.5405
17-01-2019;QTD;1;9;22;29;32598.71;29130.643
17-01-2019;QTD;2;14;42;62;87160.38;79213.086
17-01-2019;QTD;3;1;5;7;8731.93;7130.5405
17-01-2019;YTD;1;9;22;29;32598.71;29130.643
17-01-2019;YTD;2;14;42;62;87160.38;79213.086
17-01-2019;YTD;3;1;5;7;8731.93;7130.5405
18-01-2019;MTD;1;9;22;29;32598.71;29130.643
18-01-2019;MTD;2;16;48;73;113500.27;103541.99
18-01-2019;MTD;3;1;5;7;8731.93;7130.5405
18-01-2019;QTD;1;9;22;29;32598.71;29130.643
18-01-2019;QTD;2;16;48;73;113500.27;103541.99
18-01-2019;QTD;3;1;5;7;8731.93;7130.5405
18-01-2019;YTD;1;9;22;29;32598.71;29130.643
18-01-2019;YTD;2;16;48;73;113500.27;103541.99
18-01-2019;YTD;3;1;5;7;8731.93;7130.5405
19-01-2019;MTD;1;10;27;38;40748.62;36470.062
19-01-2019;MTD;2;16;48;73;113500.27;103541.99
19-01-2019;MTD;3;1;5;7;8731.93;7130.5405
19-01-2019;QTD;1;10;27;38;40748.62;36470.062
19-01-2019;QTD;2;16;48;73;113500.27;103541.99
19-01-2019;QTD;3;1;5;7;8731.93;7130.5405
19-01-2019;YTD;1;10;27;38;40748.62;36470.062
19-01-2019;YTD;2;16;48;73;113500.27;103541.99
19-01-2019;YTD;3;1;5;7;8731.93;7130.5405
20-01-2019;MTD;1;11;32;45;45663.57;40934.727
20-01-2019;MTD;2;17;53;80;128553.2;116672.82
20-01-2019;MTD;3;1;5;7;8731.93;7130.5405
20-01-2019;QTD;1;11;32;45;45663.57;40934.727
20-01-2019;QTD;2;17;53;80;128553.2;116672.82
20-01-2019;QTD;3;1;5;7;8731.93;7130.5405
20-01-2019;YTD;1;11;32;45;45663.57;40934.727
20-01-2019;YTD;2;17;53;80;128553.2;116672.82
20-01-2019;YTD;3;1;5;7;8731.93;7130.5405
21-01-2019;MTD;1;11;32;45;45663.57;40934.727
21-01-2019;MTD;2;19;58;88;141633.12;128161.75
21-01-2019;MTD;3;1;5;7;8731.93;7130.5405
21-01-2019;QTD;1;11;32;45;45663.57;40934.727
21-01-2019;QTD;2;19;58;88;141633.12;128161.75
21-01-2019;QTD;3;1;5;7;8731.93;7130.5405
21-01-2019;YTD;1;11;32;45;45663.57;40934.727
21-01-2019;YTD;2;19;58;88;141633.12;128161.75
21-01-2019;YTD;3;1;5;7;8731.93;7130.5405
22-01-2019;MTD;1;11;32;45;45663.57;40934.727
22-01-2019;MTD;2;20;63;93;143776.06;129966.6
22-01-2019;MTD;3;2;7;11;12629.91;10788.722
22-01-2019;QTD;1;11;32;45;45663.57;40934.727
22-01-2019;QTD;2;20;63;93;143776.06;129966.6
22-01-2019;QTD;3;2;7;11;12629.91;10788.722
22-01-2019;YTD;1;11;32;45;45663.57;40934.727
22-01-2019;YTD;2;20;63;93;143776.06;129966.6
22-01-2019;YTD;3;2;7;11;12629.91;10788.722
23-01-2019;MTD;1;11;32;45;45663.57;40934.727
23-01-2019;MTD;2;21;65;96;145596.05;131659.17
23-01-2019;MTD;3;2;7;11;12629.91;10788.722
23-01-2019;QTD;1;11;32;45;45663.57;40934.727
23-01-2019;QTD;2;21;65;96;145596.05;131659.17
23-01-2019;QTD;3;2;7;11;12629.91;10788.722
23-01-2019;YTD;1;11;32;45;45663.57;40934.727
23-01-2019;YTD;2;21;65;96;145596.05;131659.17
23-01-2019;YTD;3;2;7;11;12629.91;10788.722
24-01-2019;MTD;1;11;32;45;45663.57;40934.727
24-01-2019;MTD;2;22;69;102;151249.98;136813.33
24-01-2019;MTD;3;2;7;11;12629.91;10788.722
24-01-2019;QTD;1;11;32;45;45663.57;40934.727
24-01-2019;QTD;2;22;69;102;151249.98;136813.33
24-01-2019;QTD;3;2;7;11;12629.91;10788.722
24-01-2019;YTD;1;11;32;45;45663.57;40934.727
24-01-2019;YTD;2;22;69;102;151249.98;136813.33
24-01-2019;YTD;3;2;7;11;12629.91;10788.722
25-01-2019;MTD;1;11;32;45;45663.57;40934.727
25-01-2019;MTD;2;23;74;108;159100.92;143792.03
25-01-2019;MTD;3;2;7;11;12629.91;10788.722
25-01-2019;QTD;1;11;32;45;45663.57;40934.727
25-01-2019;QTD;2;23;74;108;159100.92;143792.03
25-01-2019;QTD;3;2;7;11;12629.91;10788.722
25-01-2019;YTD;1;11;32;45;45663.57;40934.727
25-01-2019;YTD;2;23;74;108;159100.92;143792.03
25-01-2019;YTD;3;2;7;11;12629.91;10788.722
26-01-2019;MTD;1;11;32;45;45663.57;40934.727
26-01-2019;MTD;2;24;77;114;175800.86;159231.98
26-01-2019;MTD;3;3;11;15;15021.87;12901.018
26-01-2019;QTD;1;11;32;45;45663.57;40934.727
26-01-2019;QTD;2;24;77;114;175800.86;159231.98
26-01-2019;QTD;3;3;11;15;15021.87;12901.018
26-01-2019;YTD;1;11;32;45;45663.57;40934.727
26-01-2019;YTD;2;24;77;114;175800.86;159231.98
26-01-2019;YTD;3;3;11;15;15021.87;12901.018
27-01-2019;MTD;1;11;32;45;45663.57;40934.727
27-01-2019;MTD;2;25;78;116;177000.84;160191.97
27-01-2019;MTD;3;3;11;15;15021.87;12901.018
27-01-2019;QTD;1;11;32;45;45663.57;40934.727
27-01-2019;QTD;2;25;78;116;177000.84;160191.97
27-01-2019;QTD;3;3;11;15;15021.87;12901.018
27-01-2019;YTD;1;11;32;45;45663.57;40934.727
27-01-2019;YTD;2;25;78;116;177000.84;160191.97
27-01-2019;YTD;3;3;11;15;15021.87;12901.018
28-01-2019;MTD;1;11;32;45;45663.57;40934.727
28-01-2019;MTD;2;28;91;135;198710.67;179927.69
28-01-2019;MTD;3;4;13;19;17533.83;15272.18
28-01-2019;QTD;1;11;32;45;45663.57;40934.727
28-01-2019;QTD;2;28;91;135;198710.67;179927.69
28-01-2019;QTD;3;4;13;19;17533.83;15272.18
28-01-2019;YTD;1;11;32;45;45663.57;40934.727
28-01-2019;YTD;2;28;91;135;198710.67;179927.69
28-01-2019;YTD;3;4;13;19;17533.83;15272.18
29-01-2019;MTD;1;13;37;53;59223.49;52937.656
29-01-2019;MTD;2;31;100;147;216230.55;194918.6
29-01-2019;MTD;3;4;13;19;17533.83;15272.18
29-01-2019;QTD;1;13;37;53;59223.49;52937.656
29-01-2019;QTD;2;31;100;147;216230.55;194918.6
29-01-2019;QTD;3;4;13;19;17533.83;15272.18
29-01-2019;YTD;1;13;37;53;59223.49;52937.656
29-01-2019;YTD;2;31;100;147;216230.55;194918.6
29-01-2019;YTD;3;4;13;19;17533.83;15272.18
30-01-2019;MTD;1;13;37;53;59223.49;52937.656
30-01-2019;MTD;2;31;100;147;216230.55;194918.6
30-01-2019;MTD;3;4;13;19;17533.83;15272.18
30-01-2019;QTD;1;13;37;53;59223.49;52937.656
30-01-2019;QTD;2;31;100;147;216230.55;194918.6
30-01-2019;QTD;3;4;13;19;17533.83;15272.18
30-01-2019;YTD;1;13;37;53;59223.49;52937.656
30-01-2019;YTD;2;31;100;147;216230.55;194918.6
30-01-2019;YTD;3;4;13;19;17533.83;15272.18
31-01-2019;MTD;1;13;37;53;59223.49;52937.656
31-01-2019;MTD;2;33;107;157;240197.45;217406.64
31-01-2019;MTD;3;4;13;19;17533.83;15272.18
31-01-2019;QTD;1;13;37;53;59223.49;52937.656
31-01-2019;QTD;2;33;107;157;240197.45;217406.64
31-01-2019;QTD;3;4;13;19;17533.83;15272.18
31-01-2019;YTD;1;13;37;53;59223.49;52937.656
31-01-2019;YTD;2;33;107;157;240197.45;217406.64
31-01-2019;YTD;3;4;13;19;17533.83;15272.18
01-02-2019;MTD;2;1;5;7;3359.95;2787.959
01-02-2019;QTD;1;13;37;53;59223.49;52937.656
01-02-2019;QTD;2;34;112;164;243557.4;220194.61
01-02-2019;QTD;3;4;13;19;17533.83;15272.18
01-02-2019;YTD;1;13;37;53;59223.49;52937.656
01-02-2019;YTD;2;34;112;164;243557.4;220194.61
01-02-2019;YTD;3;4;13;19;17533.83;15272.18
02-02-2019;MTD;1;1;4;6;6091.94;5382.0464
02-02-2019;MTD;2;3;8;11;6289.91;5434.4224
02-02-2019;QTD;1;14;41;59;65315.43;58319.703
02-02-2019;QTD;2;36;115;168;246487.36;222841.08
02-02-2019;QTD;3;4;13;19;17533.83;15272.18
02-02-2019;YTD;1;14;41;59;65315.43;58319.703
02-02-2019;YTD;2;36;115;168;246487.36;222841.08
02-02-2019;YTD;3;4;13;19;17533.83;15272.18
